response_id,jobs_displaced,jobs_created
111567,713,507
111568,980,981
111569,1,1
111570,1,1
111571,1,1
111572,1,2
111573,2,1
111575,2,2
111576,1,1
111578,1,1
111579,1,2
111580,1,1
111581,2,1
111582,1,2
111583,2,1
111584,2,1
111585,645,472
111587,448,480
111588,568,755
111589,294,479
111590,274,482
111591,573,737
111592,359,360
111593,881,702
111594,890,539
111595,488,454
111596,402,481
111597,746,756
111598,759,555
111599,605,727
111600,412,454
111601,1,1
111602,0,0
111603,1,1
111605,1,1
111606,0,0
111607,0,1
111608,0,1
111609,1,1
111610,2,2
111611,1,1
111612,1,1
111613,0,1
111614,2,1
111615,1,1
111616,1,1
111617,27,51
111618,80,56
111619,47,57
111620,11,51
111621,46,87
111622,92,89
111623,75,84
111624,39,49
111625,48,64
111626,77,110
111627,49,64
111628,59,99
111629,69,88
111630,41,61
111631,73,38
111632,60,98
111633,299,516
111634,575,935
111635,614,879
111636,880,712
111637,648,759
111638,289,782
111639,516,440
111640,643,466
111641,192,512
111642,403,769
111643,1166,1047
111644,874,700
111645,745,921
111646,1016,1019
111647,642,783
111648,994,1114
111649,40,16
111650,30,32
111651,21,26
111652,12,28
111653,29,24
111654,21,29
111656,20,30
111657,29,23
111658,36,23
111659,30,27
111660,23,24
111661,12,20
111662,19,33
111663,42,19
111664,25,31
111665,8,12
111666,2,11
111667,15,14
111668,14,10
111670,13,17
111671,12,12
111672,13,15
111674,18,13
111675,10,11
111676,14,11
111677,23,13
111678,11,12
111679,16,11
111680,10,13
111681,3,2
111682,2,2
111683,4,2
111684,5,4
111685,5,4
111686,0,2
111687,3,3
111688,6,4
111689,5,5
111690,3,5
111691,1,2
111692,2,2
111693,1,1
111694,3,4
111695,5,5
111697,7,1
111698,0,0
111699,47,56
111700,27,40
111701,25,48
111702,0,30
111703,28,31
111704,27,32
111705,59,52
111706,24,42
111707,8,16
111708,44,44
111709,16,43
111710,40,37
111711,52,47
111712,37,56
111713,228,459
111714,187,173
111715,536,558
111717,481,486
111718,561,530
111720,775,327
111721,542,495
111722,265,404
111723,386,460
111724,277,644
111725,560,351
111726,551,582
111727,542,771
111728,360,383
111729,3,22
111730,13,18
111731,7,15
111732,22,21
111733,17,24
111734,12,12
111735,9,5
111736,12,29
111737,30,39
111738,5,23
111739,10,15
111740,29,29
111741,28,27
111742,31,29
111743,27,24
111744,28,24
111745,50,40
111746,45,50
111747,36,29
111748,26,40
111749,39,49
111750,16,43
111751,36,32
111752,55,45
111753,10,23
111754,48,49
111755,22,43
111756,28,32
111757,28,44
111758,47,39
111759,22,31
111760,64,58
111761,0,0
111762,0,0
111763,0,0
111764,0,0
111765,0,0
111766,0,1
111767,0,0
111768,1,1
111769,1,0
111771,0,1
111772,1,1
111773,0,1
111774,0,1
111775,0,0
111776,1,1
111778,12,12
111779,11,12
111780,8,9
111781,11,15
111782,3,12
111783,14,18
111784,13,13
111785,9,14
111787,6,10
111788,12,13
111789,12,14
111790,13,13
111791,14,14
111792,16,14
111793,28,24
111794,45,52
111795,5,40
111796,26,29
111797,36,38
111798,17,27
111799,36,29
111800,51,47
111801,65,50
111802,43,33
111803,39,30
111804,34,39
111805,24,33
111806,27,38
111807,53,36
111808,53,38
111809,1,3
111810,5,2
111811,3,2
111812,3,1
111813,6,1
111815,5,2
111816,2,2
111817,3,1
111818,0,0
111819,0,2
111820,3,1
111821,5,3
111822,2,2
111824,2,2
111825,1,1
111827,2,1
111828,0,1
111829,0,1
111830,0,0
111831,1,0
111832,1,0
111833,1,1
111834,0,0
111835,1,1
111836,1,1
111837,1,1
111838,1,1
111839,0,1
111840,0,1
111841,1,1
111842,0,1
111843,1,1
111844,0,0
111845,1,1
111846,1,1
111847,1,1
111848,1,1
111849,1,1
111850,1,1
111852,1,1
111853,2,1
111854,1,1
111855,1,1
111856,0,1
111857,1,2
111858,2,3
111859,2,3
111860,3,2
111862,3,3
111863,3,3
111864,1,1
111865,2,3
111866,2,2
111867,1,3
111868,4,3
111869,2,2
111870,1,2
111871,2,2
111872,2,2
111873,0,1
111874,1,1
111875,1,1
111876,0,0
111877,0,0
111878,0,1
111879,1,1
111880,1,1
111881,1,1
111882,1,0
111883,1,1
111884,2,0
111885,1,1
111886,0,0
111887,0,0
111888,0,1
111890,0,0
111891,1,1
111892,0,0
111893,1,1
111894,1,1
111895,1,1
111896,0,1
111897,1,1
111898,1,1
111899,2,1
111900,2,1
111902,0,2
111903,0,1
111904,1,1
111906,79,96
111907,78,88
111908,82,114
111909,69,106
111910,109,65
111911,82,104
111912,88,100
111913,41,79
111914,57,61
111915,35,66
111917,107,83
111918,114,89
111919,103,101
111920,151,73
111921,1,2
111922,3,2
111923,3,2
111924,2,2
111925,1,1
111926,3,2
111927,3,2
111928,2,4
111929,1,0
111930,4,2
111931,3,4
111932,1,2
111933,1,1
111934,4,2
111935,2,2
111936,0,1
111937,1,0
111938,1,1
111939,1,1
111940,2,1
111941,1,1
111942,1,1
111943,1,1
111944,1,1
111945,1,1
111946,1,1
111947,1,2
111948,1,1
111949,1,1
111950,1,1
111951,1,2
111952,2,1
111953,788,847
111954,711,1070
111955,1525,1380
111956,1119,1363
111957,782,1266
111958,1421,1387
111959,777,806
111960,1149,1022
111961,1102,958
111962,1090,1359
111963,1129,1058
111964,1114,1344
111965,1560,1448
111966,259,801
111967,706,1329
111968,1224,1392
111969,14,39
111970,19,30
111971,29,25
111972,29,20
111973,41,35
111974,42,38
111975,47,29
111976,29,21
111977,34,28
111978,38,30
111979,13,32
111980,22,37
111981,30,24
111982,8,15
111983,21,39
111984,22,38
111985,0,1
111986,1,1
111987,1,1
111988,1,0
111989,0,1
111990,1,1
111991,2,1
111992,2,1
111993,1,1
111994,2,2
111995,1,1
111996,1,1
111997,2,1
111998,1,1
111999,1,1
112000,1,1
112001,1,1
112002,1,1
112003,0,1
112004,0,1
112005,1,1
112006,1,1
112007,1,1
112008,2,2
112009,1,1
112010,1,1
112011,1,1
112012,0,1
112013,1,1
112014,1,1
112015,2,1
112016,2,1
112017,62,127
112018,672,341
112019,228,685
112020,407,412
112022,484,497
112023,622,745
112024,284,735
112025,418,444
112027,333,274
112028,276,656
112029,503,332
112030,528,222
112031,622,854
112032,885,648
112033,9,9
112034,9,10
112035,16,11
112036,12,5
112038,12,13
112039,3,13
112040,12,4
112041,13,15
112042,13,12
112043,11,10
112044,16,13
112045,14,9
112046,2,10
112047,9,15
112048,6,13
112049,1,1
112050,2,2
112051,2,2
112053,2,2
112054,2,3
112055,2,2
112056,3,2
112058,2,2
112059,4,3
112060,2,3
112061,3,2
112062,3,4
112063,2,2
112064,2,3
112065,1,1
112066,1,2
112067,2,2
112068,2,1
112069,1,1
112070,1,1
112071,2,2
112072,1,2
112073,1,2
112074,0,2
112075,2,2
112076,2,1
112077,2,2
112078,1,1
112079,2,1
112080,1,1
112081,15,11
112082,18,25
112084,18,16
112085,13,8
112086,7,15
112087,25,21
112088,13,22
112089,20,23
112090,20,14
112091,15,14
112092,11,16
112093,23,14
112094,25,17
112095,23,21
112096,16,16
112097,26,17
112098,26,21
112099,23,6
112100,4,16
112101,20,11
112102,5,26
112103,29,30
112104,16,11
112105,15,11
112107,10,18
112108,18,17
112109,23,21
112110,17,27
112111,11,15
112112,25,29
112113,5,12
112115,24,16
112116,12,18
112117,16,21
112118,4,13
112119,24,15
112120,4,12
112121,0,16
112122,19,11
112123,4,9
112124,4,13
112125,25,18
112126,25,15
112127,30,19
112128,29,19
112129,535,615
112130,589,457
112131,430,443
112132,253,485
112133,489,381
112134,826,556
112135,498,454
112136,383,498
112137,470,387
112138,529,510
112140,468,502
112141,306,451
112142,475,514
112143,512,368
112145,5,4
112146,1,3
112147,3,4
112148,3,3
112150,3,2
112152,3,2
112153,3,3
112154,0,3
112155,5,3
112156,3,4
112157,3,4
112158,2,2
112159,4,4
112160,2,2
112161,4,4
112162,2,2
112163,3,4
112164,3,4
112165,1,3
112166,3,3
112167,5,5
112169,4,6
112171,3,5
112172,4,4
112173,5,3
112174,4,6
112175,6,5
112176,6,4
112177,5,8
112178,7,20
112179,36,43
112180,20,24
112181,0,19
112183,4,11
112184,27,30
112185,52,35
112186,53,27
112187,56,25
112188,16,14
112189,23,24
112190,19,35
112191,31,28
112192,37,42
112193,5,5
112194,7,5
112195,2,2
112196,7,2
112198,2,0
112199,6,8
112200,2,2
112201,1,3
112203,6,9
112204,7,6
112205,6,7
112206,13,6
112207,11,7
112208,7,6
112209,312,623
112210,710,588
112211,241,721
112212,376,585
112213,621,1074
112214,1203,1005
112215,662,711
112216,807,482
112217,676,564
112219,807,491
112220,407,681
112221,752,465
112223,0,621
112226,12,6
112227,3,6
112228,7,7
112229,7,7
112230,6,8
112232,6,8
112233,7,6
112234,9,5
112235,4,2
112236,5,4
112237,9,8
112238,6,6
112239,8,6
112240,5,4
112241,53,45
112242,16,25
112243,52,35
112244,9,33
112245,26,54
112246,50,51
112247,38,26
112248,38,39
112249,13,29
112250,21,29
112251,30,14
112252,58,53
112253,40,48
112254,68,55
112255,64,43
112257,5,8
112258,6,9
112259,6,8
112260,8,4
112262,8,9
112263,5,6
112264,6,9
112265,14,9
112266,9,8
112267,10,12
112268,4,6
112269,4,7
112270,10,11
112271,4,10
112272,9,10
112274,18,13
112275,20,16
112276,16,12
112277,10,4
112278,15,11
112279,11,12
112280,14,9
112281,9,14
112282,17,11
112283,12,18
112284,16,12
112285,14,13
112286,17,13
112287,3,9
112288,12,21
112289,12,13
112290,18,13
112291,17,23
112292,33,30
112293,25,24
112294,17,7
112295,20,23
112296,20,9
112298,28,25
112299,15,27
112300,17,18
112301,21,24
112302,30,18
112303,15,24
112304,42,28
112305,3,2
112306,2,2
112307,5,2
112308,4,1
112309,4,3
112310,0,3
112311,1,2
112312,4,5
112313,2,3
112315,3,4
112316,2,4
112317,2,3
112318,3,3
112319,4,5
112320,3,3
112321,3,5
112322,4,4
112323,4,4
112324,4,4
112325,3,4
112326,7,7
112327,3,4
112328,7,6
112330,3,5
112331,3,4
112332,3,4
112333,4,4
112335,4,4
112336,4,5
112337,34,27
112338,39,19
112339,26,20
112340,54,49
112343,12,0
112344,26,22
112345,35,45
112346,41,35
112347,48,48
112348,41,33
112349,11,34
112350,17,40
112351,8,34
112352,42,21
112353,1,1
112354,1,0
112355,1,0
112356,1,1
112358,1,0
112359,1,0
112360,1,0
112362,0,1
112363,1,1
112364,1,1
112365,0,1
112366,1,1
112367,1,1
112368,1,1
112369,3,4
112370,2,2
112371,3,3
112372,2,3
112373,5,5
112374,3,4
112375,3,3
112376,5,5
112377,4,3
112378,1,5
112379,2,3
112380,2,3
112381,3,3
112382,2,3
112383,4,3
112384,4,3
112385,9,7
112386,4,6
112387,7,7
112388,3,5
112389,9,6
112390,9,7
112391,6,5
112392,7,7
112393,6,5
112394,5,6
112395,6,7
112396,7,8
112397,6,5
112398,5,7
112399,6,9
112400,4,5
112401,10,12
112402,6,8
112403,6,8
112404,10,14
112405,2,5
112406,10,10
112407,8,10
112408,8,16
112409,7,13
112410,11,10
112411,12,12
112412,7,10
112413,0,8
112414,9,7
112415,7,8
112416,5,9
112417,2,1
112418,1,1
112420,2,2
112421,2,1
112422,0,1
112423,1,0
112424,1,1
112426,1,1
112427,1,0
112428,2,0
112430,2,1
112431,2,2
112432,0,1
112433,599,704
112434,434,466
112435,580,318
112436,723,542
112437,804,859
112438,924,608
112439,136,337
112440,826,597
112441,729,657
112442,1105,569
112443,761,492
112444,283,188
112445,972,475
112446,511,349
112447,623,604
112448,858,702
112449,5,6
112450,6,7
112451,2,6
112452,5,7
112453,2,6
112454,8,7
112456,6,6
112457,6,5
112458,5,6
112459,7,7
112460,8,5
112461,6,8
112462,6,7
112463,3,5
112464,5,7
112465,26,18
112466,13,19
112467,17,19
112468,11,9
112469,23,21
112470,25,20
112472,5,22
112473,26,20
112474,35,27
112475,17,18
112476,24,17
112477,24,4
112478,4,21
112479,44,25
112480,18,21
112481,2,2
112482,3,2
112483,2,1
112484,3,2
112485,3,0
112486,3,3
112487,4,5
112488,2,2
112489,2,1
112490,4,4
112491,1,2
112492,2,0
112494,0,1
112495,4,6
112496,4,3
112497,24,34
112498,67,51
112499,8,5
112500,67,45
112501,15,19
112502,46,45
112503,37,37
112504,49,26
112505,80,61
112506,41,17
112507,63,56
112508,72,51
112509,35,12
112510,33,27
112511,19,23
112512,28,32
112513,9,8
112514,4,4
112515,3,3
112516,9,2
112517,2,3
112518,4,5
112519,3,7
112520,9,4
112521,7,2
112522,8,7
112523,7,6
112524,4,8
112525,8,8
112526,5,12
112527,9,1
112528,8,7
112529,3,5
112530,1,4
112531,2,3
112532,0,2
112533,5,3
112534,3,3
112535,5,6
112536,0,0
112537,4,2
112538,5,3
112539,5,3
112540,7,4
112541,4,3
112542,4,3
112543,6,3
112544,1,2
112545,739,725
112546,847,917
112547,672,551
112549,508,848
112550,579,418
112551,981,791
112553,252,468
112554,935,594
112555,599,941
112556,776,738
112557,258,732
112558,433,391
112559,745,679
112560,736,819
112561,1,1
112563,0,1
112564,2,1
112566,1,2
112568,2,1
112569,1,1
112570,1,1
112571,2,1
112572,1,1
112573,2,2
112575,1,3
112576,2,2
112577,2,2
112578,5,1
112579,0,1
112580,2,4
112581,3,3
112583,1,2
112584,1,1
112585,1,3
112586,0,1
112587,2,2
112588,4,2
112589,5,1
112590,4,3
112591,3,3
112592,1,2
112593,23,15
112594,7,8
112595,8,9
112596,0,10
112597,6,8
112598,9,15
112599,12,5
112601,9,2
112602,22,13
112603,4,8
112604,14,25
112605,6,8
112606,16,15
112607,10,19
112608,12,12
112609,34,33
112610,10,11
112611,18,30
112612,12,25
112613,17,16
112614,22,29
112615,24,19
112616,20,21
112617,14,14
112618,17,12
112619,30,10
112620,26,31
112621,32,18
112622,17,42
112623,23,16
112624,13,29
112625,10,6
112626,9,11
112627,10,14
112628,8,16
112629,11,14
112630,0,4
112631,16,10
112632,17,12
112633,6,12
112634,9,7
112635,2,11
112636,10,9
112637,19,12
112638,15,10
112639,8,10
112640,1,6
112641,21,15
112642,30,22
112643,17,13
112644,28,25
112645,9,12
112646,0,5
112647,29,23
112648,27,17
112649,26,13
112650,15,21
112651,34,18
112654,40,37
112655,26,22
112656,36,35
112657,25,27
112658,40,26
112659,52,38
112660,19,42
112662,52,38
112663,43,52
112664,61,34
112665,48,27
112666,54,57
112667,40,57
112668,37,35
112669,35,27
112671,22,54
112672,57,50
112673,8,12
112674,19,19
112675,19,30
112676,22,25
112677,25,20
112678,25,15
112679,19,27
112680,51,27
112681,20,35
112682,23,33
112683,27,22
112684,23,30
112685,14,26
112686,24,29
112687,7,25
112688,29,28
112689,1,4
112690,5,2
112691,6,4
112692,1,3
112693,3,1
112694,4,3
112695,4,3
112696,4,2
112697,1,2
112698,4,3
112700,1,4
112701,2,3
112703,3,3
112704,2,2
112705,21,11
112706,0,4
112707,13,14
112708,9,9
112709,17,19
112710,4,11
112711,12,11
112712,24,10
112713,20,9
112715,24,20
112716,4,6
112717,7,3
112718,16,15
112719,22,6
112720,17,16
112721,1,1
112722,0,1
112723,1,1
112724,0,1
112725,1,1
112726,1,1
112727,1,1
112729,0,1
112730,2,1
112731,1,2
112732,1,1
112733,0,1
112734,1,1
112735,1,1
112736,2,1
112737,11,7
112738,9,6
112739,9,6
112740,11,10
112741,6,5
112742,7,7
112743,9,11
112745,5,7
112746,11,8
112747,10,4
112748,5,7
112749,7,8
112750,13,10
112751,13,5
112752,5,9
112754,4,4
112755,2,3
112757,5,5
112758,3,2
112759,0,3
112760,3,3
112761,4,4
112762,2,2
112763,4,5
112764,4,5
112765,2,2
112766,6,5
112767,4,3
112768,3,4
112769,17,5
112770,7,10
112771,11,8
112772,18,22
112773,3,8
112774,15,15
112775,18,24
112776,10,12
112777,9,13
112778,23,22
112779,18,14
112780,22,8
112781,9,14
112782,21,15
112784,20,12
112785,86,377
112786,219,371
112787,430,258
112788,222,295
112789,323,258
112790,428,217
112791,182,380
112792,239,341
112793,332,105
112794,314,228
112795,333,295
112796,331,160
112797,233,175
112798,228,385
112799,55,188
112800,188,268
112801,1,1
112802,2,1
112803,2,3
112804,2,1
112805,2,1
112806,1,2
112807,2,2
112808,2,3
112809,1,3
112810,3,1
112811,3,3
112812,3,2
112813,3,3
112814,2,2
112815,2,3
112816,1,2
112818,3,3
112819,3,1
112820,0,2
112821,1,2
112822,1,0
112823,0,0
112824,2,3
112825,1,1
112826,3,1
112827,3,1
112828,0,0
112829,2,1
112830,2,1
112831,1,1
112832,1,1
112833,2,2
112834,1,2
112835,1,2
112836,1,1
112837,1,1
112838,2,2
112839,2,1
112840,1,2
112841,1,0
112842,3,2
112843,2,1
112844,1,1
112845,1,1
112846,2,1
112847,1,1
112848,2,2
112849,484,368
112850,565,792
112851,337,785
112852,215,284
112853,18,534
112854,504,1136
112855,687,823
112858,911,423
112859,494,830
112861,426,651
112862,404,630
112863,533,983
112864,860,741
112865,1,0
112866,1,1
112867,1,1
112868,1,1
112869,0,1
112870,0,1
112871,1,1
112872,2,1
112873,0,1
112874,1,1
112875,1,1
112876,1,1
112877,1,1
112878,1,1
112879,1,1
112880,1,1
112881,1,1
112882,1,1
112883,2,2
112884,1,2
112885,0,1
112886,1,1
112887,1,1
112888,1,1
112889,2,1
112890,2,2
112891,1,2
112892,1,2
112893,1,1
112895,2,2
112896,1,1
112897,4,3
112898,3,3
112899,3,4
112900,2,2
112901,3,3
112902,2,3
112903,2,4
112904,3,3
112905,1,2
112906,3,3
112907,3,2
112908,2,3
112909,3,3
112910,4,3
112911,3,3
112913,18,17
112914,12,29
112915,22,18
112916,6,27
112917,28,29
112918,26,9
112919,38,15
112920,44,49
112921,35,27
112922,10,22
112923,32,38
112924,51,56
112925,30,32
112926,33,22
112927,49,43
112928,43,33
112929,537,179
112930,544,522
112931,266,277
112932,452,317
112933,360,292
112934,118,402
112935,871,384
112937,151,254
112938,146,209
112939,293,312
112940,519,471
112941,450,446
112942,129,243
112943,214,270
112944,230,357
112945,70,45
112947,17,39
112948,49,63
112949,44,44
112950,27,27
112951,70,36
112952,41,39
112953,45,58
112954,36,47
112955,53,45
112956,40,45
112957,55,54
112958,32,36
112959,35,43
112960,66,48
112961,533,843
112962,586,492
112963,412,1022
112964,852,666
112965,1241,776
112966,579,771
112967,1100,880
112968,965,1242
112969,778,944
112970,900,994
112971,803,981
112972,660,1033
112973,751,1242
112974,825,860
112975,795,480
112976,981,949
112977,0,0
112978,1,1
112979,1,1
112980,1,1
112981,2,2
112982,1,2
112983,1,1
112984,2,1
112985,2,2
112986,1,1
112987,2,1
112988,2,1
112989,1,1
112990,2,1
112992,0,0
112993,6,16
112994,19,15
112995,18,11
112996,0,12
112997,13,13
112998,19,21
112999,17,13
113000,12,13
113002,22,22
113004,20,13
113005,14,20
113006,16,18
113007,24,13
113008,20,13
113009,7,5
113010,2,6
113011,4,4
113012,4,4
113014,5,4
113015,7,6
113016,2,4
113017,6,4
113018,5,3
113019,5,6
113020,1,2
113021,3,5
113022,4,3
113023,5,6
113024,8,7
113025,50,25
113026,31,30
113027,49,43
113028,20,18
113029,27,32
113030,30,24
113031,27,30
113032,16,29
113033,3,22
113034,36,35
113036,31,40
113037,21,38
113038,34,31
113039,25,29
113040,35,46
113041,0,0
113042,19,14
113043,11,4
113044,0,5
113045,12,11
113046,14,12
113047,28,15
113048,22,16
113049,13,9
113050,12,25
113052,34,25
113053,11,9
113055,33,17
113056,16,16
113057,13,42
113058,34,21
113059,21,20
113060,49,41
113061,20,40
113062,41,37
113063,49,36
113064,24,32
113065,30,35
113066,30,36
113067,41,42
113068,37,41
113069,43,38
113070,25,44
113071,29,30
113072,46,41
113073,1101,1008
113074,818,981
113075,743,835
113076,770,805
113077,1136,1190
113078,1046,1157
113079,1037,1248
113080,863,1338
113081,1151,1017
113082,1681,1523
113083,1251,1596
113084,1757,1473
113085,497,1190
113086,943,510
113087,1247,1336
113088,1091,1040
113089,2,2
113091,2,1
113092,3,2
113093,0,1
113094,2,2
113095,1,2
113096,1,2
113098,1,2
113099,2,2
113100,2,2
113101,2,2
113102,1,2
113103,2,2
113104,2,1
113105,87,118
113106,174,159
113107,0,200
113108,29,133
113109,72,124
113110,111,166
113111,174,192
113112,152,171
113113,79,79
113114,230,223
113115,190,240
113116,137,140
113117,146,169
113118,158,231
113119,116,171
113120,69,201
113121,4,8
113122,4,6
113123,10,8
113124,3,2
113125,3,5
113126,10,7
113127,7,3
113128,2,7
113129,5,4
113130,6,7
113131,1,6
113132,5,7
113134,6,8
113135,5,6
113137,0,1
113138,1,0
113139,1,1
113140,1,1
113141,1,1
113142,1,0
113145,1,0
113146,0,0
113147,0,0
113148,0,0
113149,1,1
113150,1,1
113151,0,0
113152,0,1
113153,12,1
113155,15,20
113156,14,17
113157,19,12
113158,19,6
113159,20,21
113160,3,6
113161,9,11
113162,5,7
113163,25,23
113164,6,15
113165,14,19
113166,15,8
113167,7,4
113168,8,19
113169,7,2
113170,11,3
113171,6,6
113172,0,3
113173,6,5
113174,7,8
113175,8,3
113177,2,8
113178,16,8
113179,0,7
113180,4,6
113181,10,7
113183,10,5
113184,1,5
113185,26,20
113186,13,17
113187,16,18
113188,18,15
113189,21,19
113190,15,10
113191,30,25
113192,18,22
113193,15,24
113194,15,23
113195,21,16
113196,15,20
113197,19,26
113198,9,13
113199,18,18
113200,16,19
113201,59,38
113202,22,21
113203,25,37
113204,29,28
113206,37,31
113207,33,43
113208,13,26
113209,53,27
113210,25,31
113211,20,27
113212,20,33
113213,22,30
113214,36,31
113215,41,42
113216,33,28
113217,16,31
113218,45,49
113220,35,36
113221,23,39
113223,39,42
113224,18,23
113225,47,42
113226,78,50
113228,65,47
113229,61,44
113230,32,49
113231,81,95
113232,32,61
113233,2,3
113234,3,3
113235,1,1
113236,2,2
113237,5,3
113238,0,2
113239,3,3
113240,1,2
113241,5,2
113242,0,2
113243,4,2
113244,5,4
113245,1,1
113246,3,2
113247,2,3
113248,2,3
113249,526,451
113250,541,526
113251,500,490
113252,695,664
113254,956,504
113255,177,358
113256,839,901
113257,1163,791
113258,380,755
113259,610,698
113260,928,1133
113261,1220,1043
113262,540,581
113263,893,665
113264,274,611
113265,0,1
113266,3,1
113267,2,1
113268,0,0
113269,1,2
113270,1,0
113271,1,2
113272,3,1
113273,0,0
113274,1,2
113275,2,0
113276,2,1
113277,3,3
113278,3,2
113279,2,2
113280,0,2
113281,2,1
113282,1,1
113283,2,2
113284,2,3
113285,1,1
113286,1,1
113287,2,1
113288,1,1
113289,2,2
113290,2,1
113291,2,2
113292,2,2
113293,2,1
113294,2,2
113295,1,1
113296,1,1
113297,14,5
113298,14,6
113299,11,4
113300,19,12
113301,10,13
113302,0,14
113303,3,11
113304,0,17
113305,3,8
113306,4,4
113307,17,11
113308,25,21
113309,10,20
113310,16,22
113311,36,22
113312,8,18
113313,6,7
113314,1,2
113315,4,3
113316,10,7
113317,15,16
113318,11,9
113319,0,0
113321,2,11
113322,3,7
113323,15,4
113324,12,18
113325,0,12
113326,15,20
113327,5,14
113328,12,10
113329,4,7
113330,8,4
113331,0,6
113332,0,8
113333,3,5
113334,4,7
113335,3,3
113336,10,8
113337,12,7
113338,0,10
113339,12,9
113340,3,5
113341,5,6
113342,10,12
113343,5,6
113344,8,8
113345,5,4
113346,3,3
113347,1,2
113348,2,5
113349,3,3
113350,0,4
113351,1,3
113352,2,3
113353,4,3
113354,6,4
113355,4,3
113356,2,5
113357,3,3
113358,2,3
113359,3,3
113360,4,4
113361,1,1
113362,1,1
113363,2,2
113364,3,2
113365,2,1
113366,3,2
113367,3,2
113368,3,2
113369,2,2
113370,2,1
113371,2,1
113372,1,1
113373,2,2
113374,2,1
113375,1,2
113376,2,2
113377,18,23
113378,31,38
113379,33,21
113380,41,44
113381,0,22
113382,52,19
113383,27,13
113384,41,28
113385,46,18
113386,49,40
113387,25,35
113388,39,38
113389,30,32
113390,90,44
113391,21,37
113392,38,44
113393,6,9
113394,7,7
113395,9,12
113396,6,4
113398,9,3
113399,7,11
113400,9,6
113401,1,9
113402,0,1
113403,4,2
113404,5,4
113405,10,8
113406,10,7
113407,15,8
113408,0,1
113409,0,1
113410,1,0
113411,0,0
113412,1,1
113413,0,0
113414,0,0
113415,1,0
113416,1,0
113417,0,0
113418,0,0
113419,1,1
113420,1,0
113421,0,0
113422,0,0
113423,0,0
113424,1,0
113425,484,338
113426,403,295
113427,485,609
113428,541,497
113432,465,354
113433,703,721
113434,401,434
113435,718,462
113436,684,600
113437,330,448
113438,335,510
113439,532,589
113440,717,502
113441,34,13
113442,11,24
113443,36,28
113444,5,19
113445,10,15
113446,17,27
113447,42,10
113448,1,24
113449,10,27
113450,9,28
113451,29,27
113453,41,33
113455,29,25
113456,30,29
113457,0,0
113459,0,0
113460,1,1
113461,1,1
113462,1,1
113463,1,1
113464,1,1
113465,1,1
113466,1,1
113467,1,2
113468,0,1
113469,1,1
113470,1,1
113471,1,1
113472,1,1
113473,3,2
113474,3,2
113475,1,1
113476,1,1
113477,3,2
113478,3,3
113479,0,2
113480,1,2
113481,2,2
113482,0,2
113483,1,0
113484,2,1
113485,2,1
113486,2,2
113487,4,2
113488,2,2
113489,3,2
113490,2,1
113491,3,2
113492,1,1
113493,2,2
113494,1,1
113495,1,1
113496,0,2
113497,2,1
113498,1,1
113499,1,2
113501,2,2
113502,2,1
113504,3,2
113505,825,491
113506,493,902
113507,1323,583
113508,955,316
113509,458,731
113510,485,817
113511,1292,853
113512,484,621
113513,616,89
113514,699,607
113515,687,582
113516,995,873
113517,0,315
113518,680,650
113519,814,1001
113520,851,874
113521,2,1
113523,1,1
113524,1,1
113525,1,2
113526,1,2
113527,2,2
113528,2,2
113529,2,2
113530,1,1
113531,3,2
113532,1,2
113533,1,2
113534,1,2
113535,2,2
113536,1,1
113537,0,1
113538,0,0
113539,1,1
113540,1,0
113541,1,1
113542,1,1
113543,0,1
113544,1,0
113545,1,1
113546,1,1
113547,1,1
113548,1,1
113549,1,0
113550,0,1
113552,1,1
113553,21,11
113554,27,15
113555,7,10
113556,5,10
113557,0,2
113558,13,12
113559,9,14
113560,3,12
113561,13,14
113563,14,19
113564,13,5
113565,8,1
113566,21,7
113567,5,17
113568,26,9
113569,3,3
113571,3,4
113572,1,2
113573,4,2
113574,5,6
113575,3,3
113576,3,3
113577,5,5
113578,4,6
113579,3,4
113580,5,6
113581,2,4
113582,4,4
113583,3,5
113584,5,4
113585,6,4
113586,3,3
113587,2,3
113588,3,3
113589,3,5
113590,3,3
113591,2,3
113592,5,3
113593,2,3
113594,2,4
113595,4,4
113596,4,3
113597,1,3
113598,4,4
113599,6,5
113600,5,4
113601,60,37
113602,52,30
113603,25,26
113604,43,70
113606,40,42
113608,53,49
113609,34,48
113610,59,38
113611,69,44
113612,62,69
113613,45,46
113615,49,48
113616,88,43
113617,35,287
113618,660,668
113619,259,642
113620,438,190
113621,293,319
113622,190,509
113623,364,397
113624,344,192
113625,299,371
113626,661,929
113627,322,655
113629,506,453
113630,510,792
113631,478,538
113632,512,458
113634,35,39
113635,43,41
113636,51,45
113637,36,12
113638,31,37
113639,0,28
113640,32,23
113641,34,34
113642,11,28
113643,20,33
113644,38,36
113645,38,41
113646,78,49
113647,12,36
113648,37,37
113649,10,6
113650,0,0
113652,14,15
113653,7,8
113654,2,12
113655,19,14
113657,3,12
113658,15,7
113659,11,10
113660,4,9
113661,13,14
113662,9,8
113663,0,9
113664,12,7
113665,33,33
113666,37,35
113667,16,9
113668,12,20
113669,35,28
113670,24,17
113671,23,25
113672,10,19
113673,23,24
113674,5,22
113675,26,30
113676,28,11
113677,30,17
113678,29,26
113679,39,34
113680,27,29
113681,2,2
113682,3,1
113683,4,3
113684,1,1
