response_id,ai_budget_percentage,ai_investment_per_employee
137743,10.47,155136.93
137744,9.27,137298.53
137745,4.94,32281.21
137746,8.0,52256.96
137747,1.63,10623.2
137748,9.45,61706.75
137749,7.25,47370.77
137750,7.68,50159.25
137751,12.18,79533.02
137752,10.21,66684.64
137753,10.57,68997.84
137754,6.28,41027.68
137755,11.1,72483.13
137756,12.1,79044.88
137757,8.48,55404.59
137758,9.71,63399.72
137759,9.43,61602.74
137760,12.28,80218.07
137761,11.52,54635.7
137762,14.75,69918.95
137763,6.35,30120.56
137764,11.01,52179.61
137765,15.35,72796.32
137766,3.32,15735.21
137767,13.1,62124.14
137768,14.03,66511.01
137769,6.86,32513.26
137770,3.67,17407.45
137771,11.9,56399.03
137772,5.68,26917.95
137773,10.82,51298.22
137774,9.62,45630.56
137775,7.24,34318.31
137776,7.93,37607.76
137777,4.71,23007.44
137778,10.56,51592.61
137779,4.54,22175.02
137780,12.78,62431.36
137781,6.2,30279.42
137782,9.34,45639.21
137783,10.93,53383.34
137784,13.45,65700.15
137785,7.45,36376.1
137786,5.36,26164.53
137787,9.41,45982.73
137788,14.47,70676.61
137790,7.55,36870.53
137791,6.2,30279.43
137792,10.48,51179.44
137793,7.12,90928.95
137794,13.48,172128.67
137795,13.22,168820.53
137796,7.37,94092.01
137797,11.92,152212.39
137798,8.57,109399.77
137799,9.37,119581.8
137801,13.18,168248.49
137802,5.74,73249.51
137803,14.96,191005.98
137804,14.16,180730.75
137805,8.32,106184.2
137806,4.26,54368.13
137807,19.18,244820.12
137808,19.61,250350.55
137809,2.79,6810.24
137811,6.87,16777.92
137812,3.71,9065.17
137813,2.93,7165.4
137814,9.65,23559.75
137815,9.53,23274.46
137817,7.07,17264.46
137818,7.83,19133.89
137819,8.81,21507.15
137820,12.59,30745.99
137821,10.96,26773.03
137823,7.76,18947.6
137824,8.4,20505.6
137825,6.93,5895.65
137826,3.82,3253.14
137827,4.93,4198.08
137828,8.08,6876.16
137829,7.65,6505.78
137830,0.51,430.76
137831,8.22,6992.64
137832,0.91,773.89
137833,7.76,6600.26
137834,5.48,4662.87
137835,2.92,2483.69
137836,0.48,409.01
137837,7.68,6537.25
137838,4.22,3590.4
137839,15.2,12930.71
137840,17.77,15114.47
137841,9.56,15205.05
137842,15.8,25124.11
137843,10.71,17032.28
137844,14.06,22353.77
137846,14.88,23670.43
137847,10.65,16941.52
137848,5.38,8562.65
137850,11.26,17909.42
137851,16.14,25658.96
137852,13.67,21738.59
137854,10.58,16828.25
137857,10.33,52338.68
137858,13.31,67417.34
137859,21.38,108331.43
137860,11.91,60322.84
137861,13.4,67902.29
137862,10.19,51620.86
137863,6.48,32834.14
137865,13.13,66523.17
137866,16.8,85093.0
137868,11.04,55926.2
137870,11.11,56297.0
137871,12.7,64347.25
137872,12.83,64996.61
137873,12.88,85244.71
137874,15.04,99523.67
137875,10.11,66949.68
137876,13.24,87657.86
137877,11.3,74791.1
137878,12.37,81909.48
137880,13.63,90209.25
137881,12.95,85743.2
137882,11.06,73191.13
137883,18.14,120038.65
137884,14.01,92717.53
137885,12.82,84823.64
137886,15.33,101467.89
137887,19.29,127708.43
137888,11.86,78501.92
137890,10.91,7698.57
137891,5.89,4158.45
137892,8.86,6251.69
137893,6.88,4857.01
137894,11.58,8167.48
137895,8.52,6011.17
137896,8.72,6151.75
137897,7.48,5275.95
137898,11.99,8456.88
137899,8.9,6280.89
137900,7.21,5084.22
137902,11.76,8300.45
137903,9.67,6819.44
137904,9.93,7004.81
137905,0.0,0.0
137906,7.64,78419.59
137907,3.93,40384.08
137908,9.9,101712.7
137909,4.99,51219.01
137910,7.25,74511.4
137911,6.22,63867.33
137912,7.31,75028.07
137913,6.47,66474.68
137914,10.55,108388.39
137915,4.75,48793.63
137916,11.8,121226.03
137917,9.82,100889.69
137918,5.76,59208.96
137919,10.61,108946.75
137920,7.72,79267.43
137921,7.39,23178.41
137923,7.99,25069.09
137924,2.77,8699.33
137927,10.76,33764.54
137928,7.56,23715.51
137929,3.53,11080.45
137930,8.41,26374.06
137931,7.86,24666.87
137932,8.8,27595.72
137933,10.71,33606.02
137934,7.95,24955.33
137936,9.97,31292.43
137937,9.21,21535.43
137938,12.7,29683.98
137939,10.19,23823.31
137940,4.84,11302.94
137941,12.37,28907.19
137943,9.39,21955.66
137944,6.71,15678.5
137945,4.93,11519.57
137946,8.64,20199.31
137947,11.13,26014.79
137948,11.1,25937.88
137949,8.73,20395.61
137950,8.48,19817.47
137951,10.27,24012.28
137952,11.61,27126.03
137953,4.23,30485.97
137954,5.52,39802.84
137955,6.68,48133.27
137956,7.48,53971.61
137957,7.67,55295.98
137958,10.2,73527.07
137959,3.07,22162.51
137960,5.81,41860.1
137961,6.56,47309.12
137962,10.31,74375.05
137963,11.94,86075.7
137964,1.38,9979.23
137965,7.75,55893.42
137967,10.33,74457.47
137968,5.19,37419.51
137969,7.95,42233.02
137970,8.82,46831.42
137971,10.4,55227.92
137972,10.19,54132.94
137973,10.82,57437.74
137974,5.93,31504.71
137975,10.15,53914.11
137976,9.43,50056.99
137977,2.69,14267.42
137978,6.0,31867.89
137979,12.53,66528.94
137980,4.93,26177.58
137982,9.01,47865.1
137984,7.43,39444.04
137985,10.38,37373.54
137986,8.77,31600.44
137987,10.27,36979.8
137988,6.11,22006.39
137989,7.04,25350.15
137990,6.48,23345.16
137991,6.35,22851.99
137992,11.9,42856.65
137993,9.65,34755.47
137994,10.06,36243.42
137995,4.89,17611.21
137996,7.75,27903.62
137997,6.5,23393.96
137998,4.52,16267.67
137999,8.6,30955.97
138000,8.48,30531.39
138001,15.08,25582.72
138002,11.51,19535.97
138003,15.19,25779.2
138004,10.72,18180.63
138005,4.55,7716.46
138006,7.84,13305.89
138007,17.7,30033.77
138008,14.35,24343.12
138009,14.84,25185.38
138011,16.97,28786.29
138012,10.59,17964.59
138013,11.6,19673.52
138015,13.49,22891.78
138016,11.98,20332.95
138017,7.48,55959.01
138018,9.13,68338.33
138019,10.97,82105.87
138020,5.52,41286.5
138021,10.2,76332.7
138022,9.17,68633.57
138023,9.91,74176.77
138024,5.42,40595.76
138025,11.34,84838.97
138026,16.13,120723.09
138027,5.19,38863.79
138028,7.51,56182.74
138029,5.85,43802.04
138030,8.42,63030.8
138031,12.94,96833.2
138032,10.71,80171.59
138033,2.2,10119.46
138034,10.92,50133.76
138035,2.88,13219.48
138036,10.84,49755.28
138037,5.83,26740.86
138038,8.89,40810.05
138039,13.95,64015.0
138040,10.54,48391.3
138041,4.99,22915.12
138042,6.48,29759.14
138043,5.24,24062.67
138045,7.6,34898.29
138046,11.12,51016.28
138047,12.27,56295.15
138048,4.11,18843.08
138049,8.5,6401.66
138050,10.36,7804.54
138051,9.31,7012.09
138053,7.96,5997.13
138054,11.08,8343.17
138055,9.35,7037.87
138056,10.29,7748.92
138057,8.28,6231.87
138058,6.97,5251.87
138059,7.54,5676.11
138060,3.71,2790.34
138061,11.58,8718.57
138062,6.98,5259.45
138063,9.38,7060.78
138064,8.66,6518.49
138065,9.31,70207.71
138066,11.3,85239.96
138067,5.43,40968.41
138068,15.11,113969.52
138069,15.34,115646.99
138071,14.84,111868.33
138072,8.35,62938.47
138073,5.08,38321.28
138074,14.45,108931.66
138075,15.14,114149.55
138076,6.96,52512.97
138077,12.55,94635.99
138078,8.07,60849.38
138079,15.02,113232.67
138080,10.86,81873.68
138081,4.55,43374.12
138082,6.43,61352.3
138083,5.97,56953.41
138084,7.31,69676.98
138085,5.85,55756.53
138086,0.52,4939.48
138087,5.28,50327.01
138088,5.06,48257.58
138089,0.0,0.0
138090,7.37,70270.86
138091,8.7,82983.45
138092,3.24,30865.81
138093,5.71,54436.52
138094,6.4,61067.19
138095,4.63,44143.15
138096,7.29,69551.32
138097,6.0,39666.41
138098,6.38,42215.25
138099,4.4,29079.19
138100,5.26,34757.85
138101,7.04,46568.58
138102,9.43,62327.8
138103,0.51,3367.24
138104,9.04,59768.5
138105,1.74,11537.63
138106,7.87,52050.48
138107,2.11,13924.3
138108,10.02,66270.82
138109,8.95,59216.27
138110,12.07,79805.85
138111,13.6,89956.7
138112,9.53,63009.21
138113,14.8,107253.33
138114,19.25,139504.31
138115,10.99,79663.21
138116,14.43,104566.12
138117,15.48,112160.01
138119,16.06,116376.34
138120,11.73,85032.81
138121,14.87,107781.08
138122,11.73,85036.97
138123,17.9,129754.51
138124,15.54,112661.17
138125,8.49,61561.48
138126,15.38,111486.82
138127,9.9,71721.8
138128,16.04,116245.68
138129,2.73,11393.17
138130,4.5,18758.92
138131,6.28,26179.71
138132,8.87,37007.12
138133,3.98,16605.24
138134,3.77,15744.0
138135,6.56,27372.73
138136,3.45,14397.15
138137,6.58,27427.45
138138,4.94,20619.88
138139,7.21,30088.64
138140,3.35,13981.26
138141,12.35,51494.27
138143,7.48,31215.63
138144,9.24,38536.24
138145,11.8,101943.91
138146,14.61,126229.22
138147,9.54,82411.45
138148,11.21,96784.27
138149,9.09,78545.64
138150,7.73,66730.69
138151,6.89,59495.8
138152,16.21,139969.51
138153,8.04,69426.65
138154,12.27,106002.15
138155,13.05,112735.53
138157,15.32,132290.43
138158,9.65,83333.54
138159,12.53,108210.18
138160,12.02,103783.86
138161,15.15,17420.43
138162,6.42,7379.86
138163,16.64,19138.46
138164,6.97,8014.5
138165,13.08,15040.42
138166,15.32,17617.35
138167,14.4,16554.92
138168,10.78,12392.71
138169,17.54,20167.34
138170,12.89,14828.87
138171,12.37,14230.31
138172,17.93,20621.95
138173,18.96,21801.29
138174,17.97,20666.74
138175,19.34,22242.21
138176,11.44,13156.51
138177,10.53,40491.62
138178,5.01,19271.91
138179,9.06,34833.58
138180,10.57,40638.02
138181,11.67,44889.27
138182,8.1,31164.8
138183,0.42,1599.45
138184,11.53,44327.11
138185,7.55,29046.78
138186,11.03,42397.68
138188,10.15,39045.06
138189,8.09,31127.66
138190,9.57,36797.97
138191,4.68,17989.49
138192,13.91,53481.21
138193,6.23,20948.68
138194,10.94,36806.37
138195,10.3,34626.74
138196,10.8,36337.94
138197,11.45,38510.46
138198,7.04,23678.25
138199,10.0,33627.42
138200,9.5,31941.2
138201,9.72,32682.63
138202,9.59,32265.02
138204,6.05,20341.8
138205,7.21,24241.44
138206,14.97,50341.17
138207,10.5,35303.34
138208,12.62,42444.14
138209,11.33,7315.83
138210,14.26,9207.42
138211,14.12,9115.03
138212,15.81,10206.12
138213,11.61,7494.9
138214,13.2,8524.94
138215,14.28,9218.07
138216,14.01,9046.02
138217,12.24,7904.76
138218,12.17,7858.36
138219,11.06,7140.53
138220,18.69,12070.1
138221,19.77,12766.61
138222,16.15,10429.28
138223,15.68,10125.92
138224,17.14,11067.71
138225,7.35,38465.07
138226,13.16,68886.72
138227,11.52,60284.03
138228,15.71,82227.17
138229,13.04,68286.53
138230,5.94,31071.14
138231,13.41,70202.41
138232,10.53,55114.6
138233,11.74,61467.92
138234,11.41,59731.93
138235,9.72,50858.59
138236,6.8,35571.66
138237,13.66,71528.17
138238,7.91,41385.94
138239,11.27,58986.53
138240,11.1,58129.9
138241,13.06,87782.13
138242,12.09,81311.91
138243,12.51,84096.3
138244,14.67,98613.15
138245,11.92,80141.62
138246,13.73,92293.19
138247,13.69,92075.71
138248,11.74,78926.38
138249,9.05,60850.34
138250,10.58,71117.37
138251,17.19,115605.87
138252,11.42,76782.35
138253,6.2,41655.78
138254,13.73,92342.43
138255,17.6,118345.88
138256,15.38,103386.97
138257,12.5,207088.74
138258,13.63,225850.53
138259,11.07,183392.64
138260,22.87,378885.18
138261,15.97,264647.05
138264,17.86,295836.88
138265,20.81,344846.76
138266,13.62,225712.89
138268,14.47,239682.01
138269,15.32,253884.21
138270,17.91,296808.43
138271,17.54,290569.58
138272,15.49,256555.25
138273,10.34,20941.42
138274,9.69,19621.57
138275,6.86,13897.03
138276,8.63,17469.15
138277,5.6,11340.48
138278,10.51,21282.99
138279,7.93,16056.43
138280,10.86,21978.43
138281,11.06,22385.68
138282,9.92,20072.7
138283,9.23,18695.23
138284,7.21,14604.9
138285,10.37,20986.59
138286,7.12,14421.69
138288,0.0,0.0
138289,7.2,8371.73
138290,8.58,9976.69
138291,4.23,4911.18
138293,3.01,3497.26
138294,13.88,16129.43
138295,10.14,11789.04
138296,6.59,7654.75
138297,7.38,8575.35
138298,8.04,9347.19
138299,0.22,260.04
138301,7.22,8390.14
138302,6.44,7490.12
138303,7.57,8799.44
138304,11.48,13343.6
138305,12.26,58213.58
138306,3.68,17477.76
138307,4.71,22379.26
138308,4.77,22651.71
138309,6.65,31568.75
138310,6.74,31995.41
138311,6.08,28874.91
138313,2.6,12332.46
138314,3.53,16776.18
138315,5.39,25583.57
138316,5.16,24495.31
138317,1.9,9032.28
138318,2.15,10228.59
138319,7.26,34457.66
138320,5.89,27953.84
138321,13.87,289585.25
138322,5.31,110935.98
138323,11.68,243911.31
138324,9.69,202263.61
138325,8.26,172383.22
138326,7.2,150383.03
138327,11.79,246077.11
138328,9.83,205347.39
138329,13.51,282047.98
138330,11.75,245350.85
138331,14.48,302404.75
138332,13.47,281168.58
138333,12.34,257757.48
138334,8.07,168408.37
138335,10.92,228073.48
138337,9.57,58441.99
138338,10.29,62790.4
138339,5.44,33227.74
138340,11.19,68273.15
138341,11.15,68052.19
138342,9.8,59835.14
138343,6.24,38117.85
138344,5.56,33927.68
138345,16.71,101976.87
138346,8.96,54661.84
138347,13.19,80528.74
138348,13.98,85357.3
138349,13.32,81271.88
138350,9.84,60035.53
138351,11.25,68648.13
138352,10.64,64953.6
138353,2.59,26232.22
138354,5.46,55271.5
138355,2.38,24075.53
138357,2.95,29839.22
138358,2.97,30030.64
138359,3.88,39314.01
138360,1.49,15054.11
138361,0.79,8015.74
138362,9.87,99904.11
138363,2.64,26767.3
138364,3.68,37217.52
138365,3.25,32914.15
138366,11.95,120953.06
138367,3.58,36262.81
138370,6.27,12691.27
138371,5.2,10530.49
138372,6.74,13642.09
138373,6.49,13140.17
138374,7.89,15973.48
138375,5.98,12103.33
138376,11.53,23354.83
138377,8.46,17140.34
138378,8.77,17749.27
138379,7.06,14303.92
138380,9.98,20208.6
138381,4.69,9504.47
138382,4.2,8501.08
138383,8.54,17300.08
138384,11.3,22879.68
138385,16.69,74453.31
138386,13.24,59063.04
138387,17.03,75932.92
138388,8.94,39886.8
138389,7.32,32647.08
138390,14.74,65756.45
138391,7.83,34931.55
138392,12.38,55227.41
138393,13.34,59487.55
138394,15.21,67845.56
138395,12.65,56399.11
138396,14.89,66402.85
138397,16.92,75484.82
138398,8.76,39081.71
138399,18.22,81255.99
138400,15.87,70773.86
138401,8.89,28420.85
138402,12.77,40805.41
138403,12.0,38336.67
138404,12.59,40241.87
138405,5.15,16462.18
138406,7.17,22922.29
138407,8.99,28733.84
138408,8.41,26863.69
138409,8.49,27129.11
138410,7.15,22836.04
138411,6.5,20777.84
138412,8.51,27185.6
138413,10.31,32955.21
138414,12.28,39235.58
138415,8.02,25624.02
138416,10.16,32460.69
138417,9.2,36627.25
138418,6.96,27708.38
138419,10.06,40033.76
138421,1.59,6326.65
138423,8.8,35051.34
138424,7.73,30769.84
138425,0.85,3367.86
138426,7.19,28610.4
138428,11.08,44114.38
138429,7.07,28133.32
138431,8.07,32145.32
138432,9.64,38383.92
138433,9.65,25667.71
138434,10.14,26959.03
138435,11.14,29619.87
138436,10.79,28684.71
138437,8.79,23372.17
138438,19.45,51733.77
138439,16.48,43834.83
138442,12.58,33462.21
138444,14.06,37381.22
138445,14.96,39777.14
138446,7.01,18634.86
138447,7.23,19221.22
138448,12.89,34295.16
138449,12.16,20841.19
138450,6.97,11940.19
138451,7.84,13439.25
138452,10.17,17422.18
138453,10.91,18697.53
138454,5.15,8832.06
138456,11.78,20194.61
138457,7.39,12666.73
138458,12.18,20875.27
138459,10.07,17256.77
138460,15.1,25874.36
138461,7.41,12701.43
138462,0.52,887.11
138463,7.59,13015.09
138464,15.78,27037.82
138465,6.91,4424.4
138466,4.09,2618.08
138467,1.8,1150.23
138468,3.92,2505.87
138469,8.02,5134.25
138470,1.89,1212.78
138471,5.74,3676.6
138472,4.29,2745.89
138473,9.16,5861.18
138474,6.36,4068.07
138475,8.52,5453.15
138476,10.59,6777.41
138477,1.72,1102.92
138478,15.15,9698.25
138479,7.66,4903.64
138480,8.63,5522.42
138481,3.45,31662.12
138482,6.64,60916.38
138483,3.98,36546.13
138484,6.75,61986.65
138485,6.07,55752.02
138486,7.33,67316.64
138487,7.41,68048.32
138488,3.63,33340.18
138489,5.88,53931.6
138490,6.26,57466.83
138491,7.22,66303.26
138492,8.41,77150.88
138493,5.27,48342.25
138494,7.14,65541.38
138495,7.55,69340.03
138496,5.92,54333.35
138498,6.26,42375.87
138499,6.1,41279.6
138500,6.33,42855.6
138501,10.91,73783.82
138502,6.36,43025.59
138503,13.36,90387.95
138504,8.93,60423.56
138505,11.38,76978.83
138506,10.44,70617.35
138507,12.22,82657.33
138508,13.39,90561.6
138509,4.11,27807.31
138510,9.83,66513.21
138511,5.15,34867.84
138512,7.78,52627.36
138513,8.56,6512.09
138514,8.02,6099.24
138515,8.41,6396.1
138516,11.68,8888.74
138517,6.69,5088.47
138518,1.65,1258.72
138520,6.91,5256.59
138521,9.07,6902.53
138522,8.05,6125.22
138523,11.96,9100.06
138524,7.39,5621.41
138525,9.31,7082.88
138526,11.89,9041.83
138527,11.55,8782.58
138528,6.75,5134.36
138529,4.28,20823.04
138530,6.88,33459.36
138531,5.12,24917.8
138532,8.64,42040.79
138533,7.65,37231.02
138534,6.68,32487.73
138535,11.7,56956.26
138536,7.12,34660.77
138537,8.37,40744.85
138538,10.88,52933.82
138539,9.66,47035.4
138540,9.96,48460.15
138541,6.8,33079.86
138542,9.3,45249.36
138543,13.59,66139.81
138544,8.79,42785.12
138545,6.47,32735.1
138546,0.0,0.0
138547,5.14,25997.47
138548,16.31,82478.35
138549,8.29,41921.38
138550,15.88,80320.72
138551,10.01,50603.11
138552,11.48,58052.54
138553,10.85,54868.01
138554,11.5,58173.54
138555,13.52,68371.58
138556,7.17,36267.4
138557,12.74,64443.51
138558,13.77,69642.96
138559,10.46,52907.1
138560,9.69,49009.14
138561,9.55,10208.44
138565,12.76,13645.4
138566,15.32,16381.62
138567,9.09,9718.36
138568,11.82,12636.75
138569,15.14,16192.9
138570,11.66,12462.11
138572,17.66,18881.34
138573,11.75,12558.24
138574,12.69,13568.66
138575,10.88,11633.59
138576,14.59,15602.03
138577,4.09,29408.69
138578,3.02,21669.3
138579,7.44,53426.53
138581,9.11,65435.26
138582,12.36,88760.85
138583,5.89,42267.74
138584,9.12,65484.75
138585,6.66,47864.1
138586,4.01,28783.79
138587,11.38,81734.11
138588,1.93,13873.78
138589,4.95,35539.19
138590,15.32,109997.29
138591,8.01,57520.84
138592,7.99,57351.91
138593,1.67,16580.3
138595,11.14,110655.91
138597,6.32,62735.14
138598,5.51,54724.76
138599,10.3,102242.34
138600,6.08,60400.39
138601,10.98,109032.43
138602,9.3,92303.7
138603,9.42,93556.36
138604,5.39,53480.33
138605,13.91,138159.17
138606,12.77,126772.31
138607,6.18,61377.81
138608,10.56,104841.71
138609,11.02,12881.79
138610,5.97,6973.69
138611,6.8,7950.02
138612,5.34,6246.14
138613,14.22,16613.92
138614,13.5,15772.68
138615,5.2,6077.77
138616,4.8,5606.56
138617,9.94,11614.06
138618,10.46,12228.32
138619,15.43,18037.16
138620,1.84,2153.42
138621,7.72,9019.27
138622,8.58,10027.83
138623,8.68,10149.39
138624,10.96,12807.85
138625,12.06,24476.19
138626,11.16,22647.46
138627,11.07,22466.38
138628,11.71,23754.11
138629,7.93,16099.41
138630,18.95,38452.45
138631,10.23,20758.15
138632,16.23,32922.78
138633,8.54,17327.03
138634,13.04,26463.45
138635,10.26,20819.09
138636,15.83,32117.47
138637,8.97,18198.44
138638,16.52,33509.96
138640,10.37,21032.43
138641,3.27,16366.35
138642,8.28,41436.4
138643,1.84,9214.02
138644,5.63,28184.83
138645,10.82,54147.72
138646,3.75,18766.47
138647,9.85,49270.86
138648,10.97,54896.36
138649,7.75,38760.71
138650,10.35,51770.25
138651,4.58,22905.5
138652,9.03,45172.29
138653,7.68,38417.38
138654,6.46,32317.49
138655,7.27,36388.51
138656,8.91,44573.43
138657,9.79,12231.33
138658,9.82,12268.97
138659,6.7,8369.05
138660,8.36,10446.58
138661,4.76,5949.36
138662,12.84,16038.65
138663,7.51,9379.35
138664,12.19,15222.52
138665,8.16,10187.11
138666,8.62,10762.14
138667,10.37,12957.42
138668,6.51,8131.0
138669,12.46,15566.54
138670,12.06,15059.23
138671,5.27,6582.63
138672,9.55,11923.36
138673,10.45,21930.93
138674,9.94,20867.42
138675,6.07,12749.74
138676,9.3,19516.21
138677,14.93,31335.97
138678,10.7,22451.75
138679,6.27,13165.17
138680,10.89,22851.26
138681,9.13,19166.81
138682,12.05,25287.04
138684,12.46,26150.76
138685,9.6,20149.46
138686,11.63,24417.24
138687,10.1,21196.53
138688,4.62,9686.44
138689,9.92,258840.19
138690,13.9,362674.3
138691,11.63,303457.85
138692,15.33,400017.72
138693,10.19,265870.12
138694,7.62,198971.07
138695,12.81,334396.24
138696,10.97,286200.82
138697,9.85,256967.2
138698,12.63,329705.89
138699,7.55,196921.53
138700,10.29,268528.28
138701,11.36,296470.37
138702,12.76,333079.89
138703,17.1,446356.16
138704,6.19,161682.65
138705,8.16,80785.28
138706,7.73,76486.13
138708,10.32,102111.36
138709,9.61,95059.39
138711,8.69,86008.65
138712,8.63,85399.25
138713,7.95,78643.98
138714,8.38,82908.21
138715,6.65,65856.43
138716,12.67,125414.25
138717,12.74,126054.92
138718,7.23,71523.1
138719,8.4,83177.61
138720,10.13,100230.99
138721,5.84,29797.52
138722,7.05,36017.49
138723,11.64,59403.85
138724,5.9,30106.4
138725,8.74,44633.82
138726,10.77,54966.34
138727,8.3,42392.59
138728,8.26,42173.96
138729,5.74,29296.78
138730,13.95,71212.26
138731,15.08,77015.12
138733,11.33,57819.33
138734,9.48,48410.24
138735,8.48,43292.91
138736,9.12,46573.6
138737,7.95,40938.74
138738,6.37,32798.16
138739,6.16,31705.5
138740,6.38,32851.53
138741,5.91,30443.87
138742,11.63,59893.35
138743,7.74,39853.21
138744,11.77,60602.53
138745,6.28,32338.48
138746,2.78,14311.25
138748,6.19,31858.2
138749,9.04,46549.4
138750,9.67,49796.51
138751,8.8,45336.6
138752,6.87,35353.55
138753,10.42,124116.31
138754,11.75,139981.45
138755,5.36,63830.29
138756,9.51,113278.48
138757,6.98,83181.36
138758,14.14,168435.96
138759,12.14,144608.5
138760,9.03,107560.65
138761,10.43,124266.75
138763,8.49,101163.7
138764,15.06,179355.72
138765,13.97,166429.62
138766,10.42,124181.44
138767,14.77,175909.07
138768,12.45,148363.67
138769,11.73,51123.68
138770,15.96,69561.11
138771,11.67,50861.85
138772,12.6,54917.27
138773,9.31,40578.75
138774,16.01,69793.29
138775,11.83,51571.67
138776,11.35,49469.41
138777,9.55,41623.7
138778,9.44,41125.97
138779,7.62,33219.1
138780,10.95,47716.92
138781,9.05,39456.44
138782,9.94,43307.29
138784,14.66,63915.17
138785,10.84,19723.7
138786,9.27,16869.98
138787,10.47,19043.36
138788,13.98,25429.57
138789,8.25,15003.44
138790,14.52,26415.59
138791,14.63,26620.73
138792,11.81,21479.49
138793,7.8,14191.28
138794,10.51,19123.72
138795,14.53,26434.31
138796,7.23,13152.34
138797,6.98,12699.84
138798,13.43,24440.27
138799,3.8,6922.17
138800,10.98,19985.25
138801,8.12,39803.37
138802,11.41,55942.44
138803,12.63,61943.27
138804,7.21,35379.49
138805,8.26,40509.85
138806,7.0,34303.8
138807,11.35,55673.62
138808,4.4,21563.4
138810,1.2,5887.72
138811,5.75,28212.53
138812,1.97,9680.36
138813,3.37,16523.72
138814,6.39,31357.15
138815,7.13,34984.65
138816,8.04,39447.67
138817,9.13,92553.81
138818,14.7,149023.44
138819,13.33,135155.9
138820,10.69,108376.57
138821,14.35,145527.37
138822,14.71,149122.77
138823,13.66,138561.55
138824,8.47,85867.06
138825,11.12,112725.03
138826,11.84,120048.4
138827,11.54,116989.66
138828,9.81,99437.58
138829,5.06,51323.92
138830,8.24,83536.54
138831,5.5,55763.64
138832,18.29,185504.6
138833,12.34,29618.24
138834,6.69,16051.38
138835,8.17,19607.65
138836,6.47,15536.03
138837,13.11,31461.74
138838,5.05,12110.71
138839,6.17,14805.0
138840,7.23,17356.73
138841,7.66,18385.08
138842,11.06,26549.27
138843,11.43,27424.62
138844,12.62,30286.55
138845,7.0,16812.51
138846,13.06,31340.11
138847,11.77,28257.12
138848,8.88,21302.6
138849,14.18,100999.17
138850,7.33,52171.96
138851,12.8,91131.08
138852,12.53,89251.27
138853,12.28,87456.56
138854,16.23,115614.07
138855,13.54,96434.1
138856,9.24,65825.9
138857,11.12,79200.03
138858,9.16,65209.43
138859,12.45,88660.81
138860,9.1,64844.84
138861,5.91,42068.44
138862,4.06,28882.6
138863,12.9,91877.47
138864,9.11,64879.76
138865,14.31,16853.98
138866,4.23,4982.53
138867,13.42,15804.84
138868,14.94,17587.07
138869,7.73,9099.38
138871,13.22,15565.91
138872,9.93,11695.64
138873,16.17,19042.78
138874,13.44,15819.2
138875,14.94,17594.43
138876,11.44,13473.96
138877,6.11,7188.94
138879,13.62,16035.1
138880,12.49,14702.64
138881,10.82,54245.15
138882,7.85,39354.57
138883,5.2,26095.61
138884,7.9,39601.69
138885,10.39,52082.19
138886,10.78,54079.91
138887,12.99,65127.13
138888,14.39,72147.3
138889,8.19,41063.26
138890,6.29,31524.89
138891,14.47,72544.07
138892,7.36,36903.05
138893,8.25,41366.55
138894,13.88,69585.49
138895,15.09,75692.25
138896,9.4,47159.93
138897,10.42,7989.81
138898,12.95,9931.44
138899,8.95,6868.84
138900,11.15,8553.46
138901,12.81,9830.27
138902,12.94,9923.2
138903,12.14,9315.87
138904,12.87,9874.24
138905,10.95,8398.59
138907,9.74,7469.06
138908,16.37,12560.56
138909,14.13,10839.68
138910,12.85,9861.02
138911,7.96,6104.2
138912,10.41,7989.19
138913,7.31,30750.74
138914,7.92,33327.09
138915,16.12,67806.73
138916,8.41,35384.42
138917,12.45,52396.1
138918,11.24,47274.42
138921,15.21,63993.31
138922,11.45,48188.42
138923,10.51,44210.59
138925,11.11,46720.9
138927,6.72,28282.64
138928,12.2,51317.4
138930,7.26,16788.06
138931,5.73,13244.86
138932,7.72,17851.88
138933,5.08,11746.75
138934,8.17,18895.16
138935,10.15,23469.53
138936,9.41,21757.66
138937,5.06,11690.27
138938,9.03,20874.37
138939,5.07,11723.31
138940,16.35,37810.17
138941,6.49,15010.9
138942,10.05,23231.55
138943,10.38,24003.01
138944,8.57,19812.19
138945,6.62,32039.22
138946,5.0,24171.61
138947,10.21,49371.58
138948,16.35,79075.65
138949,11.42,55221.74
138950,9.82,47519.69
138951,8.03,38865.36
138952,10.67,51637.61
138953,8.79,42509.74
138954,8.34,40349.26
138955,8.29,40091.64
138956,10.89,52670.21
138957,6.13,29658.6
138958,7.86,38028.88
138959,18.91,91478.51
138960,11.82,57161.84
138961,9.35,23559.63
138962,8.43,21233.56
138963,10.62,26755.68
138964,11.62,29272.21
138965,10.43,26286.4
138966,14.58,36741.87
138967,14.71,37076.36
138968,11.15,28104.0
138969,6.64,16736.95
138970,13.74,34637.04
138971,12.64,31847.94
138972,12.52,31555.44
138973,3.88,9774.65
138974,11.75,29618.34
138975,14.27,35953.67
138976,10.27,25879.4
138977,6.19,32721.67
138978,8.7,46001.29
138979,4.64,24533.26
138980,7.9,41750.79
138981,8.1,42827.82
138982,4.06,21466.1
138984,9.54,50424.19
138985,7.81,41285.84
138986,7.32,38676.52
138987,7.92,41873.01
