company_id,country,company_size,num_employees,annual_revenue_usd_millions
COMP-01922,Canada,Enterprise,13103,6925.7
COMP-01923,Brazil,SME,268,378.28
COMP-01924,Singapore,Startup,18,22.58
COMP-01925,Kenya,Startup,48,29.27
COMP-01926,Poland,Startup,78,33.7
COMP-01927,Vietnam,Startup,70,3.76
COMP-01928,Brazil,SME,709,210.1
COMP-01929,UK,SME,867,338.09
COMP-01930,Australia,SME,277,116.35
COMP-01931,South Korea,Startup,52,40.8
COMP-01932,Singapore,Startup,86,36.34
COMP-01933,Sweden,SME,570,329.66
COMP-01934,India,Startup,15,14.59
COMP-01935,Nigeria,Enterprise,13500,7081.61
COMP-01936,Germany,SME,387,302.61
COMP-01937,China,SME,526,493.85
COMP-01938,Colombia,SME,360,83.1
COMP-01939,Netherlands,SME,587,471.9
COMP-01940,South Africa,SME,294,92.15
COMP-01941,Egypt,Startup,84,9.3
COMP-01942,Egypt,Startup,28,44.24
COMP-01943,Canada,SME,846,236.49
COMP-01944,South Africa,Startup,86,49.84
COMP-01945,Netherlands,Startup,96,18.41
COMP-01946,Sweden,Startup,63,38.34
COMP-01947,USA,SME,706,428.35
COMP-01948,Thailand,Enterprise,9009,1187.58
COMP-01949,Indonesia,SME,126,362.87
COMP-01950,Indonesia,SME,405,233.32
COMP-01951,Malaysia,SME,395,99.34
COMP-01952,Thailand,Startup,60,27.58
COMP-01953,Kenya,SME,185,113.51
COMP-01954,France,Startup,79,28.63
COMP-01955,France,Startup,68,36.62
COMP-01956,Kenya,SME,584,110.06
COMP-01957,Germany,Startup,60,23.71
COMP-01958,Netherlands,SME,677,464.64
COMP-01959,Argentina,Startup,18,40.95
COMP-01960,Nigeria,SME,273,167.92
COMP-01961,Colombia,Enterprise,18745,2366.19
COMP-01962,Germany,Enterprise,17571,8733.57
COMP-01963,Australia,Startup,26,26.86
COMP-01964,South Korea,Startup,56,17.6
COMP-01965,Indonesia,Startup,31,13.2
COMP-01966,Italy,SME,774,246.81
COMP-01967,Sweden,SME,677,334.61
COMP-01968,UK,SME,618,270.15
COMP-01969,Vietnam,Enterprise,6205,5252.83
COMP-01970,Chile,SME,543,479.59
COMP-01971,Chile,SME,958,377.21
COMP-01972,India,SME,243,410.3
COMP-01973,Malaysia,SME,524,351.74
COMP-01974,Philippines,Startup,36,2.02
COMP-01975,Indonesia,SME,324,256.78
COMP-01976,Malaysia,Startup,48,45.39
COMP-01977,Sweden,Startup,27,19.68
COMP-01978,Brazil,Startup,85,47.26
COMP-01979,Sweden,SME,124,232.35
COMP-01980,South Korea,Enterprise,18573,5518.15
COMP-01981,Nigeria,Startup,12,30.68
COMP-01982,Sweden,Startup,44,22.54
COMP-01983,Germany,Startup,65,41.22
COMP-01984,India,SME,370,426.45
COMP-01985,India,Startup,46,21.63
COMP-01986,Malaysia,SME,602,74.9
COMP-01987,Sweden,Enterprise,18129,587.41
COMP-01988,Argentina,Startup,27,49.24
COMP-01989,Canada,SME,234,319.87
COMP-01990,Brazil,SME,469,246.08
COMP-01991,Australia,Enterprise,5261,7593.37
COMP-01992,South Korea,SME,642,272.37
COMP-01993,Vietnam,Startup,88,20.31
COMP-01994,India,SME,601,267.36
COMP-01995,Philippines,Startup,85,13.63
COMP-01996,Australia,SME,432,265.39
COMP-01997,France,Startup,97,15.32
COMP-01998,Japan,Startup,24,3.42
COMP-01999,Philippines,Enterprise,14407,7805.31
COMP-02000,UK,Startup,21,48.63
COMP-02001,Chile,SME,986,473.18
COMP-02002,Italy,SME,241,377.68
COMP-02003,Spain,SME,720,489.84
COMP-02004,Poland,Enterprise,11268,9983.11
COMP-02005,UK,Startup,89,3.37
COMP-02006,Sweden,Startup,26,19.69
COMP-02007,USA,SME,271,377.99
COMP-02008,France,Enterprise,17375,7954.87
COMP-02009,Colombia,Enterprise,5190,8399.95
COMP-02010,India,Startup,33,7.32
COMP-02011,Kenya,Enterprise,10855,6183.91
COMP-02012,France,SME,392,492.19
COMP-02013,Japan,Startup,12,45.39
COMP-02014,USA,SME,562,412.13
COMP-02015,Egypt,Startup,36,11.77
COMP-02016,Singapore,Startup,44,15.59
COMP-02017,South Africa,Startup,38,7.71
COMP-02018,Philippines,Startup,11,28.43
COMP-02019,Sweden,SME,581,332.33
COMP-02020,Italy,Startup,34,36.29
COMP-02021,Argentina,SME,320,495.98
COMP-02022,Italy,Startup,11,34.98
COMP-02023,Thailand,Enterprise,13929,8474.38
COMP-02024,China,Startup,81,24.19
COMP-02025,Chile,Startup,19,36.42
COMP-02026,Netherlands,SME,128,254.49
COMP-02027,India,SME,160,399.45
COMP-02028,USA,Startup,91,19.53
COMP-02029,UK,SME,572,407.47
COMP-02030,Japan,Startup,19,27.14
COMP-02031,Philippines,SME,756,255.62
COMP-02032,Singapore,SME,161,412.61
COMP-02033,Kenya,Startup,44,24.11
COMP-02034,Nigeria,SME,100,211.26
COMP-02035,South Africa,Enterprise,10411,6606.35
COMP-02036,Germany,SME,279,245.06
COMP-02037,Singapore,Enterprise,4044,1954.78
COMP-02038,Brazil,Startup,26,11.26
COMP-02039,Spain,SME,453,108.45
COMP-02040,Australia,Startup,96,14.84
COMP-02041,Japan,Enterprise,6897,4012.51
COMP-02042,India,Enterprise,5027,2531.11
COMP-02043,Singapore,Enterprise,10679,4755.46
COMP-02044,UK,Startup,89,44.33
COMP-02045,Netherlands,SME,176,249.49
COMP-02046,Philippines,Startup,12,5.07
COMP-02047,Kenya,Startup,61,41.0
COMP-02048,Thailand,Startup,77,45.62
COMP-02049,Thailand,SME,214,242.56
COMP-02050,Spain,SME,627,403.92
COMP-02051,Indonesia,SME,721,233.71
COMP-02052,Kenya,Startup,28,9.41
COMP-02053,South Korea,SME,211,180.49
COMP-02054,Chile,Startup,34,17.57
COMP-02055,Germany,SME,528,168.04
COMP-02056,Kenya,SME,545,218.12
COMP-02057,Singapore,SME,232,189.76
COMP-02058,Singapore,Startup,89,6.89
COMP-02059,Germany,Enterprise,7461,9533.94
COMP-02060,Malaysia,SME,930,214.66
COMP-02061,Indonesia,Startup,57,6.17
COMP-02062,Sweden,Startup,28,7.21
COMP-02063,Australia,Enterprise,18629,3950.3
COMP-02064,South Africa,Enterprise,1442,6383.81
COMP-02065,Thailand,Startup,27,10.75
COMP-02066,Singapore,SME,745,492.08
COMP-02067,India,SME,662,110.35
COMP-02068,Argentina,SME,352,200.67
COMP-02069,South Korea,Enterprise,17158,8797.22
COMP-02070,Germany,Enterprise,15799,7698.48
COMP-02071,Vietnam,SME,515,309.74
COMP-02072,Poland,Startup,90,7.22
COMP-02073,Canada,Enterprise,6153,8811.92
COMP-02074,China,SME,915,277.95
COMP-02075,USA,Startup,21,36.6
COMP-02076,Japan,SME,573,298.09
COMP-02077,Japan,SME,185,240.52
COMP-02078,Argentina,SME,864,315.69
COMP-02079,Thailand,Startup,41,13.41
COMP-02080,Kenya,Enterprise,15901,7001.12
COMP-02081,Egypt,Startup,46,33.72
COMP-02082,Germany,Startup,49,9.85
COMP-02083,Australia,Startup,66,17.06
COMP-02084,France,SME,719,193.95
COMP-02085,South Korea,SME,266,322.16
COMP-02086,Chile,Enterprise,12080,6667.67
COMP-02087,Netherlands,SME,822,65.14
COMP-02088,Kenya,SME,364,61.31
COMP-02089,Netherlands,Startup,15,29.8
COMP-02090,Indonesia,Startup,94,48.5
COMP-02091,Vietnam,Startup,97,10.28
COMP-02092,Philippines,Enterprise,6932,7988.61
COMP-02093,Philippines,Enterprise,7333,7232.43
COMP-02094,Philippines,Startup,40,39.89
COMP-02095,France,SME,781,493.67
COMP-02096,Egypt,SME,221,468.44
COMP-02097,Singapore,SME,410,85.4
COMP-02098,Malaysia,SME,193,144.92
COMP-02099,Colombia,SME,763,456.39
COMP-02100,Argentina,SME,269,403.61
COMP-02101,Poland,SME,683,126.5
COMP-02102,Thailand,Enterprise,18199,5767.65
COMP-02103,Vietnam,SME,563,260.49
COMP-02104,India,SME,207,442.39
COMP-02105,Nigeria,Enterprise,13970,8424.32
COMP-02106,Chile,Startup,79,18.05
COMP-02107,Colombia,SME,553,287.51
COMP-02108,Brazil,Startup,15,31.68
COMP-02109,Canada,Startup,47,48.43
COMP-02110,Colombia,Startup,74,24.33
COMP-02111,Germany,Startup,39,30.78
COMP-02112,Nigeria,Startup,51,14.59
COMP-02113,Italy,Startup,48,21.75
COMP-02114,Colombia,Startup,96,42.77
COMP-02115,Philippines,Startup,40,25.08
COMP-02116,China,SME,278,480.31
COMP-02117,Chile,Startup,33,48.0
COMP-02118,Vietnam,Startup,49,23.05
COMP-02119,Germany,Startup,57,47.88
COMP-02120,Kenya,SME,745,51.67
COMP-02121,South Korea,SME,591,220.98
COMP-02122,Singapore,Startup,99,3.35
COMP-02123,Philippines,Startup,89,37.55
COMP-02124,Brazil,Startup,35,1.56
COMP-02125,Canada,Enterprise,1588,3432.01
COMP-02126,Poland,SME,486,200.22
COMP-02127,New Zealand,Enterprise,4822,1182.24
COMP-02128,Chile,Startup,34,13.74
COMP-02129,Vietnam,Startup,55,49.26
COMP-02130,New Zealand,Startup,88,6.64
COMP-02131,India,SME,556,460.34
COMP-02132,Canada,SME,708,141.7
COMP-02133,China,SME,314,358.52
COMP-02134,New Zealand,SME,947,483.82
COMP-02135,Italy,Startup,53,14.81
COMP-02136,Brazil,Startup,31,32.85
COMP-02137,Argentina,SME,569,270.5
COMP-02138,Philippines,SME,446,394.59
COMP-02139,Argentina,SME,811,281.24
COMP-02140,Thailand,Startup,36,15.09
COMP-02141,Germany,Startup,97,28.23
COMP-02142,UK,Startup,89,48.64
COMP-02143,Colombia,Startup,68,39.56
COMP-02144,USA,Startup,90,10.09
COMP-02145,Malaysia,Startup,65,43.0
COMP-02146,Malaysia,Enterprise,6396,9271.35
COMP-02147,UK,SME,626,430.79
COMP-02148,Japan,SME,745,98.51
COMP-02149,Philippines,Enterprise,15298,7922.88
COMP-02150,UK,Startup,24,1.88
COMP-02151,Singapore,Startup,70,14.98
COMP-02152,Singapore,Startup,29,34.04
COMP-02153,South Korea,Startup,97,33.3
COMP-02154,South Africa,SME,754,218.14
COMP-02155,Germany,Startup,53,48.5
COMP-02156,Japan,Startup,30,9.19
COMP-02157,Kenya,Startup,24,18.47
COMP-02158,Indonesia,SME,408,238.72
COMP-02159,Japan,Startup,62,34.51
COMP-02160,France,SME,744,251.67
COMP-02161,Malaysia,SME,435,249.79
COMP-02162,Chile,Enterprise,8874,9993.5
COMP-02163,Germany,Startup,52,17.11
COMP-02164,Singapore,Startup,91,38.65
COMP-02165,Brazil,SME,711,149.69
COMP-02166,Argentina,Enterprise,16976,5374.23
COMP-02167,India,Startup,92,8.11
COMP-02168,Vietnam,SME,912,294.28
COMP-02169,Indonesia,SME,620,215.06
COMP-02170,South Africa,Enterprise,16774,7651.69
COMP-02171,Spain,Startup,19,44.09
COMP-02172,Kenya,Enterprise,5791,6582.38
COMP-02173,Thailand,Startup,56,17.14
COMP-02174,Argentina,Startup,87,47.57
COMP-02175,Brazil,Startup,35,5.79
COMP-02176,India,SME,159,131.0
COMP-02177,South Africa,SME,982,336.39
COMP-02178,Thailand,Startup,81,34.65
COMP-02179,Sweden,SME,576,65.66
COMP-02180,UK,SME,494,321.92
COMP-02181,Germany,Startup,86,21.49
COMP-02182,Sweden,SME,197,187.7
COMP-02183,Colombia,Startup,10,36.21
COMP-02184,Japan,Startup,67,12.16
COMP-02185,Poland,SME,325,217.16
COMP-02186,Nigeria,Enterprise,4849,8864.01
COMP-02187,Canada,Enterprise,19706,838.32
COMP-02188,Colombia,Startup,91,40.73
COMP-02189,Nigeria,Startup,35,7.66
COMP-02190,Argentina,SME,154,196.48
COMP-02191,Colombia,SME,630,369.47
COMP-02192,Canada,Enterprise,6674,2173.85
COMP-02193,USA,SME,500,201.61
COMP-02194,Canada,Enterprise,17484,6258.92
COMP-02195,USA,SME,399,61.02
COMP-02196,Poland,Startup,76,4.09
COMP-02197,Malaysia,Startup,93,21.37
COMP-02198,Kenya,SME,313,386.69
COMP-02199,Malaysia,Startup,73,25.66
COMP-02200,Nigeria,Startup,69,36.14
COMP-02201,Kenya,Startup,81,4.13
COMP-02202,India,SME,948,357.23
COMP-02203,Thailand,SME,898,377.0
COMP-02204,Nigeria,Enterprise,11360,6824.3
COMP-02205,Netherlands,Startup,33,33.21
COMP-02206,France,Startup,81,23.25
COMP-02207,China,Startup,82,49.12
COMP-02208,New Zealand,SME,112,315.84
COMP-02209,Nigeria,Startup,44,21.52
COMP-02210,South Africa,SME,931,327.86
COMP-02211,Germany,Enterprise,13612,1673.94
COMP-02212,Germany,Startup,90,9.51
COMP-02213,Poland,SME,153,434.58
COMP-02214,South Africa,Enterprise,5317,6878.0
COMP-02215,France,Startup,40,45.03
COMP-02216,South Korea,SME,776,107.23
COMP-02217,Chile,Startup,26,45.47
COMP-02218,Indonesia,Startup,21,27.23
COMP-02219,Kenya,Startup,62,17.62
COMP-02220,USA,Startup,53,18.21
COMP-02221,Vietnam,Startup,61,16.66
COMP-02222,Egypt,SME,728,102.67
COMP-02223,Spain,SME,408,101.11
COMP-02224,Sweden,SME,861,372.48
COMP-02225,Nigeria,Startup,75,25.52
COMP-02226,New Zealand,Enterprise,8399,3720.44
COMP-02227,Argentina,Startup,97,14.82
COMP-02228,China,Startup,89,5.27
COMP-02229,India,SME,177,329.13
COMP-02230,Singapore,Enterprise,14731,3483.42
COMP-02231,New Zealand,SME,522,87.74
COMP-02232,USA,Startup,89,32.86
COMP-02233,Australia,Startup,97,13.84
COMP-02234,Philippines,SME,602,181.6
COMP-02235,Argentina,Startup,58,18.26
COMP-02236,UK,Startup,34,5.05
COMP-02237,Colombia,Startup,14,46.72
COMP-02238,Australia,Startup,22,2.42
COMP-02239,Indonesia,SME,187,266.83
COMP-02240,Sweden,SME,862,417.7
COMP-02241,Japan,SME,625,424.71
COMP-02242,Sweden,SME,954,336.83
COMP-02243,Sweden,Enterprise,13974,1435.13
COMP-02244,Philippines,Startup,56,19.3
COMP-02245,Egypt,Startup,87,29.67
COMP-02246,South Africa,SME,115,210.3
COMP-02247,Malaysia,Enterprise,16619,1446.81
COMP-02248,Malaysia,SME,667,272.23
COMP-02249,Thailand,SME,802,194.94
COMP-02250,Egypt,Startup,85,18.89
COMP-02251,Sweden,Enterprise,12901,7914.96
COMP-02252,Italy,Enterprise,9269,6561.03
COMP-02253,Egypt,SME,239,299.18
COMP-02254,Philippines,Startup,65,43.75
COMP-02255,France,Enterprise,2596,8377.23
COMP-02256,South Korea,Enterprise,11334,8472.33
COMP-02257,Indonesia,Startup,25,25.61
COMP-02258,South Korea,SME,737,491.02
COMP-02259,Nigeria,SME,240,152.34
COMP-02260,Indonesia,Startup,61,5.31
COMP-02261,USA,SME,715,214.91
COMP-02262,Sweden,SME,272,438.77
COMP-02263,Brazil,Startup,14,46.61
COMP-02264,Argentina,Startup,71,41.38
COMP-02265,Egypt,SME,965,304.17
COMP-02266,Singapore,SME,547,324.14
COMP-02267,Chile,Startup,24,26.46
COMP-02268,China,SME,700,347.69
COMP-02269,USA,SME,236,381.33
COMP-02270,Australia,Startup,39,14.0
COMP-02271,Poland,SME,588,362.23
COMP-02272,Malaysia,Startup,54,37.99
COMP-02273,Nigeria,SME,475,336.85
COMP-02274,India,SME,689,426.07
COMP-02275,New Zealand,Startup,59,26.12
COMP-02276,UK,Enterprise,15235,3312.62
COMP-02277,Canada,SME,952,405.85
COMP-02278,Thailand,Startup,88,13.29
COMP-02279,South Africa,SME,645,301.63
COMP-02280,Spain,Enterprise,5364,1356.08
COMP-02281,Colombia,SME,798,327.57
COMP-02282,Chile,SME,150,407.66
COMP-02283,Spain,SME,186,290.08
COMP-02284,Vietnam,Enterprise,3243,8175.67
COMP-02285,Germany,Startup,80,18.06
COMP-02286,Vietnam,SME,416,254.42
COMP-02287,Chile,Startup,90,35.42
COMP-02288,Australia,Enterprise,3311,4582.5
COMP-02289,Nigeria,SME,805,237.67
COMP-02290,Australia,SME,961,244.56
COMP-02291,Singapore,Enterprise,11503,8281.52
COMP-02292,Netherlands,SME,506,149.05
COMP-02293,UK,Enterprise,2934,8600.33
COMP-02294,France,Startup,79,13.42
COMP-02295,Vietnam,Enterprise,1619,789.72
COMP-02296,South Korea,Startup,38,21.72
COMP-02297,France,SME,470,216.5
COMP-02298,Colombia,SME,818,375.18
COMP-02299,Germany,Startup,96,37.55
COMP-02300,Kenya,Enterprise,17760,4290.88
COMP-02301,South Korea,SME,543,151.65
COMP-02302,Nigeria,SME,376,269.54
COMP-02303,Chile,SME,459,280.95
COMP-02304,Singapore,SME,995,471.45
COMP-02305,Nigeria,Startup,43,29.24
COMP-02306,Spain,SME,763,115.12
COMP-02307,South Africa,Enterprise,6445,2615.17
COMP-02308,Poland,Startup,74,31.57
COMP-02309,New Zealand,Startup,71,20.7
COMP-02310,Netherlands,SME,352,260.53
COMP-02311,Chile,Enterprise,16525,9636.74
COMP-02312,Netherlands,SME,666,477.77
COMP-02313,India,Startup,77,37.56
COMP-02314,China,SME,511,298.5
COMP-02315,Canada,SME,794,195.31
COMP-02316,France,Enterprise,3249,2384.54
COMP-02317,Netherlands,SME,469,126.62
COMP-02318,USA,Startup,11,27.66
COMP-02319,France,SME,452,338.38
COMP-02320,France,Enterprise,11456,6765.16
COMP-02321,Vietnam,SME,553,337.07
COMP-02322,Indonesia,SME,966,419.21
COMP-02323,South Africa,Enterprise,9556,3213.45
COMP-02324,France,SME,161,84.24
COMP-02325,New Zealand,SME,102,295.72
COMP-02326,Colombia,SME,614,243.2
COMP-02327,Argentina,Startup,35,34.13
COMP-02328,Japan,Startup,78,16.23
COMP-02329,China,Startup,98,41.76
COMP-02330,Brazil,Startup,36,41.59
COMP-02331,Nigeria,SME,785,306.75
COMP-02332,USA,Startup,76,34.66
COMP-02333,Argentina,Enterprise,16074,6038.68
COMP-02334,Vietnam,Startup,60,2.15
COMP-02335,Malaysia,SME,390,459.86
COMP-02336,New Zealand,Enterprise,4765,4788.37
COMP-02337,Chile,SME,110,450.64
COMP-02338,China,Startup,12,7.01
COMP-02339,Poland,Startup,32,23.25
COMP-02340,Germany,Enterprise,16739,1701.56
COMP-02341,Colombia,Enterprise,15677,7137.04
COMP-02342,Poland,Enterprise,1158,5147.37
COMP-02343,Australia,SME,625,188.44
COMP-02344,France,Enterprise,7574,8168.32
COMP-02345,France,SME,311,210.62
COMP-02346,Egypt,SME,314,397.52
COMP-02347,New Zealand,Startup,19,32.03
COMP-02348,Germany,SME,787,176.06
COMP-02349,Italy,SME,149,189.39
COMP-02350,Chile,SME,945,373.76
COMP-02351,Sweden,Enterprise,3019,6624.39
COMP-02352,Thailand,SME,851,417.12
COMP-02353,Poland,Enterprise,19664,7456.86
COMP-02354,Thailand,Startup,22,27.89
COMP-02355,Nigeria,Startup,42,28.69
COMP-02356,Brazil,Startup,79,40.27
COMP-02357,Brazil,SME,583,61.87
COMP-02358,Netherlands,Startup,81,4.14
COMP-02359,Spain,SME,483,163.59
COMP-02360,Indonesia,SME,679,169.19
COMP-02361,Colombia,Startup,20,28.2
COMP-02362,South Korea,SME,638,162.44
COMP-02363,Indonesia,SME,953,274.49
COMP-02364,China,Enterprise,9784,9785.01
COMP-02365,Egypt,SME,405,201.97
COMP-02366,France,SME,654,288.55
COMP-02367,France,Enterprise,9031,2154.75
COMP-02368,China,Startup,13,35.0
COMP-02369,China,Enterprise,10352,7736.56
COMP-02370,Brazil,Startup,10,16.91
COMP-02371,South Africa,SME,150,100.57
COMP-02372,Malaysia,SME,957,85.21
COMP-02373,Egypt,SME,798,123.19
COMP-02374,Nigeria,Enterprise,8078,8387.38
COMP-02375,Chile,SME,763,72.52
COMP-02376,China,SME,664,406.11
COMP-02377,Vietnam,Startup,57,32.0
COMP-02378,South Korea,SME,142,344.27
COMP-02379,UK,Enterprise,8377,1038.84
COMP-02380,Kenya,SME,618,460.62
COMP-02381,Malaysia,Enterprise,19161,5716.87
COMP-02382,Egypt,Enterprise,10429,3220.48
COMP-02383,South Africa,SME,980,108.07
COMP-02384,New Zealand,SME,180,190.46
COMP-02385,New Zealand,Enterprise,18533,3322.41
COMP-02386,Chile,Startup,66,3.58
COMP-02387,Australia,Enterprise,14871,1173.28
COMP-02388,India,SME,745,282.86
COMP-02389,Colombia,Startup,65,27.91
COMP-02390,Egypt,Startup,94,49.93
COMP-02391,Poland,SME,767,301.42
COMP-02392,Germany,Startup,52,35.36
COMP-02393,UK,SME,665,183.87
COMP-02394,South Africa,SME,473,116.9
COMP-02395,Canada,Startup,43,36.0
COMP-02396,Canada,SME,853,195.44
COMP-02397,Canada,Enterprise,6287,3188.66
COMP-02398,South Africa,SME,159,352.94
COMP-02399,Malaysia,Startup,30,15.94
COMP-02400,Netherlands,Enterprise,5643,7488.61
COMP-02401,France,Startup,99,40.85
COMP-02402,Philippines,Enterprise,12588,5365.61
COMP-02403,Vietnam,Startup,25,23.79
COMP-02404,Vietnam,SME,488,490.49
COMP-02405,Philippines,Startup,18,19.31
COMP-02406,Chile,SME,915,454.66
COMP-02407,Australia,Startup,90,1.13
COMP-02408,Colombia,Startup,29,3.13
COMP-02409,Vietnam,Startup,54,9.78
COMP-02410,Chile,SME,718,480.21
COMP-02411,UK,SME,779,282.5
COMP-02412,Japan,Startup,24,5.34
COMP-02413,South Korea,SME,713,314.38
COMP-02414,UK,Enterprise,12859,4959.63
COMP-02415,Indonesia,SME,601,227.97
COMP-02416,Thailand,SME,190,178.07
COMP-02417,Indonesia,Startup,86,44.65
COMP-02418,Malaysia,Startup,43,4.84
COMP-02419,Kenya,SME,134,151.56
COMP-02420,Poland,SME,866,321.14
COMP-02421,Egypt,SME,320,134.03
COMP-02422,Indonesia,Enterprise,9379,1519.93
COMP-02423,USA,Startup,95,23.09
COMP-02424,UK,SME,192,339.14
COMP-02425,Argentina,SME,193,278.21
COMP-02426,Japan,Startup,71,35.79
COMP-02427,Colombia,Enterprise,7553,8964.46
COMP-02428,Germany,Enterprise,2546,1980.87
COMP-02429,Sweden,Startup,53,19.63
COMP-02430,UK,Enterprise,14597,983.11
COMP-02431,Indonesia,SME,563,296.43
COMP-02432,Philippines,SME,671,131.29
COMP-02433,Nigeria,SME,889,395.23
COMP-02434,Indonesia,SME,885,228.6
COMP-02435,Indonesia,Enterprise,12629,9190.14
COMP-02436,Singapore,Startup,22,45.56
COMP-02437,Indonesia,Startup,48,39.61
COMP-02438,USA,Enterprise,7487,4340.09
COMP-02439,Germany,Startup,74,42.66
COMP-02440,Netherlands,Startup,30,14.66
COMP-02441,France,SME,998,303.19
COMP-02442,South Africa,SME,478,497.54
COMP-02443,South Africa,SME,163,362.91
COMP-02444,Poland,SME,557,139.51
COMP-02445,Italy,SME,816,321.35
COMP-02446,Thailand,Enterprise,1961,1755.54
COMP-02447,Canada,Enterprise,18601,6886.5
COMP-02448,UK,Enterprise,11315,2868.31
COMP-02449,Japan,Startup,88,26.45
COMP-02450,Netherlands,Startup,48,32.44
COMP-02451,Poland,Enterprise,14384,2922.53
COMP-02452,South Korea,Startup,92,23.31
COMP-02453,Indonesia,SME,432,342.29
COMP-02454,Indonesia,SME,786,280.96
COMP-02455,Philippines,SME,170,264.42
COMP-02456,Netherlands,SME,604,461.5
COMP-02457,Indonesia,SME,102,252.76
COMP-02458,Argentina,Startup,10,41.94
COMP-02459,India,Enterprise,2218,4236.85
COMP-02460,France,SME,651,285.34
COMP-02461,Colombia,Startup,42,10.78
COMP-02462,Brazil,SME,563,51.18
COMP-02463,China,Startup,33,28.19
COMP-02464,Canada,SME,739,151.89
COMP-02465,Brazil,Startup,59,25.44
COMP-02466,Chile,Startup,34,36.2
COMP-02467,India,Startup,38,26.41
COMP-02468,Canada,SME,863,419.46
COMP-02469,Philippines,Enterprise,1773,1743.33
COMP-02470,USA,SME,547,402.32
COMP-02471,India,SME,374,322.08
COMP-02472,Philippines,SME,486,337.02
COMP-02473,Chile,SME,649,64.84
COMP-02474,Vietnam,Startup,51,18.11
COMP-02475,Netherlands,SME,610,339.09
COMP-02476,South Korea,Startup,11,25.1
COMP-02477,Nigeria,SME,295,493.37
COMP-02478,Sweden,Enterprise,10416,518.35
COMP-02479,Philippines,Startup,21,33.2
COMP-02480,Colombia,Startup,64,3.19
COMP-02481,Philippines,SME,454,264.58
COMP-02482,Germany,Startup,23,49.76
COMP-02483,South Korea,SME,527,68.56
COMP-02484,Brazil,SME,204,90.14
COMP-02485,Poland,SME,899,50.51
COMP-02486,Sweden,SME,643,169.05
COMP-02487,Vietnam,Startup,93,29.08
COMP-02488,Netherlands,SME,582,468.66
COMP-02489,Vietnam,SME,300,140.0
COMP-02490,Sweden,SME,892,405.35
COMP-02491,Singapore,Enterprise,4212,9870.63
COMP-02492,Nigeria,SME,170,318.21
COMP-02493,South Korea,SME,189,213.98
COMP-02494,Canada,SME,993,263.94
COMP-02495,France,Startup,38,39.79
COMP-02496,South Africa,SME,851,55.46
COMP-02497,India,SME,202,373.46
COMP-02498,Brazil,Enterprise,14343,9966.28
COMP-02499,Kenya,SME,797,233.93
COMP-02500,Argentina,Startup,64,29.96
COMP-02501,UK,SME,170,456.79
COMP-02502,Nigeria,Startup,56,47.53
COMP-02503,Thailand,SME,229,302.24
COMP-02504,Australia,SME,873,412.71
COMP-02505,France,Startup,46,10.68
COMP-02506,Italy,SME,629,370.48
COMP-02507,Egypt,Startup,95,30.36
COMP-02508,Nigeria,SME,558,374.3
COMP-02509,Germany,Enterprise,9656,8311.61
COMP-02510,Germany,Startup,48,10.02
COMP-02511,China,SME,403,372.67
COMP-02512,Japan,Enterprise,11169,5946.13
COMP-02513,France,SME,639,437.99
COMP-02514,Vietnam,SME,344,468.47
COMP-02515,Kenya,SME,861,459.62
COMP-02516,Vietnam,SME,890,458.69
COMP-02517,Spain,Enterprise,12218,4979.63
COMP-02518,India,SME,114,245.27
COMP-02519,Japan,SME,304,441.46
COMP-02520,New Zealand,SME,326,310.52
COMP-02521,Netherlands,Startup,50,39.04
COMP-02522,South Korea,Startup,32,47.68
COMP-02523,Indonesia,SME,562,404.12
COMP-02524,UK,SME,656,354.7
COMP-02525,Argentina,SME,960,85.88
COMP-02526,Nigeria,Startup,88,21.94
COMP-02527,Chile,Startup,63,45.77
COMP-02528,Brazil,Startup,60,19.97
COMP-02529,Kenya,SME,973,124.79
COMP-02530,Canada,SME,396,155.31
COMP-02531,Spain,SME,745,435.87
COMP-02532,Brazil,SME,592,319.87
COMP-02533,Nigeria,Startup,70,15.88
COMP-02534,Spain,SME,114,77.2
COMP-02535,New Zealand,SME,453,268.41
COMP-02536,New Zealand,Enterprise,5035,6005.19
COMP-02537,Kenya,Startup,63,45.58
COMP-02538,Egypt,Startup,56,15.38
COMP-02539,Brazil,Enterprise,8824,4975.55
COMP-02540,Brazil,Enterprise,12064,4276.14
COMP-02541,Egypt,Startup,45,9.81
COMP-02542,Indonesia,SME,182,393.33
COMP-02543,Kenya,SME,121,378.07
COMP-02544,New Zealand,SME,898,56.34
COMP-02545,Chile,Enterprise,14917,6239.03
COMP-02546,South Korea,Startup,31,14.24
COMP-02547,Colombia,Enterprise,10023,6354.57
COMP-02548,South Africa,SME,848,94.88
COMP-02549,Brazil,SME,207,55.21
COMP-02550,USA,SME,401,154.46
COMP-02551,India,SME,406,493.34
COMP-02552,Spain,Startup,64,21.08
COMP-02553,Kenya,Enterprise,8331,5032.73
COMP-02554,Malaysia,Startup,64,29.58
COMP-02555,India,SME,318,116.66
COMP-02556,France,Enterprise,18427,5283.98
COMP-02557,Kenya,SME,528,413.32
COMP-02558,Germany,Startup,36,29.34
COMP-02559,Australia,Startup,11,29.83
COMP-02560,Philippines,Enterprise,17053,6316.96
COMP-02561,New Zealand,Enterprise,8248,4459.12
