company_id,industry,country,company_size
COMP-02067,Finance,India,SME
COMP-02068,Healthcare,Argentina,SME
COMP-02069,Healthcare,South Korea,Enterprise
COMP-02070,Education,Germany,Enterprise
COMP-02071,Manufacturing,Vietnam,SME
COMP-02072,Retail,Poland,Startup
COMP-02073,Technology,Canada,Enterprise
COMP-02074,Technology,China,SME
COMP-02075,Technology,USA,Startup
COMP-02076,Finance,Japan,SME
COMP-02077,Education,Japan,SME
COMP-02078,Healthcare,Argentina,SME
COMP-02079,Finance,Thailand,Startup
COMP-02080,Healthcare,Kenya,Enterprise
COMP-02081,Retail,Egypt,Startup
COMP-02082,Education,Germany,Startup
COMP-02083,Education,Australia,Startup
COMP-02084,Retail,France,SME
COMP-02085,Technology,South Korea,SME
COMP-02086,Logistics,Chile,Enterprise
COMP-02087,Manufacturing,Netherlands,SME
COMP-02088,Retail,Kenya,SME
COMP-02089,Retail,Netherlands,Startup
COMP-02090,Retail,Indonesia,Startup
COMP-02091,Logistics,Vietnam,Startup
COMP-02092,Finance,Philippines,Enterprise
COMP-02093,Healthcare,Philippines,Enterprise
COMP-02094,Retail,Philippines,Startup
COMP-02095,Retail,France,SME
COMP-02096,Agriculture,Egypt,SME
COMP-02097,Consulting,Singapore,SME
COMP-02098,Manufacturing,Malaysia,SME
COMP-02099,Technology,Colombia,SME
COMP-02100,Education,Argentina,SME
COMP-02101,Education,Poland,SME
COMP-02102,Manufacturing,Thailand,Enterprise
COMP-02103,Agriculture,Vietnam,SME
COMP-02104,Logistics,India,SME
COMP-02105,Retail,Nigeria,Enterprise
COMP-02106,Healthcare,Chile,Startup
COMP-02107,Consulting,Colombia,SME
COMP-02108,Agriculture,Brazil,Startup
COMP-02109,Retail,Canada,Startup
COMP-02110,Education,Colombia,Startup
COMP-02111,Education,Germany,Startup
COMP-02112,Technology,Nigeria,Startup
COMP-02113,Healthcare,Italy,Startup
COMP-02114,Healthcare,Colombia,Startup
COMP-02115,Technology,Philippines,Startup
COMP-02116,Agriculture,China,SME
COMP-02117,Agriculture,Chile,Startup
COMP-02118,Finance,Vietnam,Startup
COMP-02119,Logistics,Germany,Startup
COMP-02120,Consulting,Kenya,SME
COMP-02121,Finance,South Korea,SME
COMP-02122,Agriculture,Singapore,Startup
COMP-02123,Agriculture,Philippines,Startup
COMP-02124,Agriculture,Brazil,Startup
COMP-02125,Finance,Canada,Enterprise
COMP-02126,Finance,Poland,SME
COMP-02127,Retail,New Zealand,Enterprise
COMP-02128,Manufacturing,Chile,Startup
COMP-02129,Healthcare,Vietnam,Startup
COMP-02130,Logistics,New Zealand,Startup
COMP-02131,Agriculture,India,SME
COMP-02132,Consulting,Canada,SME
COMP-02133,Technology,China,SME
COMP-02134,Consulting,New Zealand,SME
COMP-02135,Education,Italy,Startup
COMP-02136,Finance,Brazil,Startup
COMP-02137,Manufacturing,Argentina,SME
COMP-02138,Agriculture,Philippines,SME
COMP-02139,Agriculture,Argentina,SME
COMP-02140,Education,Thailand,Startup
COMP-02141,Technology,Germany,Startup
COMP-02142,Technology,UK,Startup
COMP-02143,Education,Colombia,Startup
COMP-02144,Healthcare,USA,Startup
COMP-02145,Manufacturing,Malaysia,Startup
COMP-02146,Education,Malaysia,Enterprise
COMP-02147,Education,UK,SME
COMP-02148,Technology,Japan,SME
COMP-02149,Education,Philippines,Enterprise
COMP-02150,Agriculture,UK,Startup
COMP-02151,Education,Singapore,Startup
COMP-02152,Education,Singapore,Startup
COMP-02153,Consulting,South Korea,Startup
COMP-02154,Education,South Africa,SME
COMP-02155,Healthcare,Germany,Startup
COMP-02156,Healthcare,Japan,Startup
COMP-02157,Healthcare,Kenya,Startup
COMP-02158,Finance,Indonesia,SME
COMP-02159,Consulting,Japan,Startup
COMP-02160,Finance,France,SME
COMP-02161,Manufacturing,Malaysia,SME
COMP-02162,Education,Chile,Enterprise
COMP-02163,Finance,Germany,Startup
COMP-02164,Manufacturing,Singapore,Startup
COMP-02165,Technology,Brazil,SME
COMP-02166,Education,Argentina,Enterprise
COMP-02167,Healthcare,India,Startup
COMP-02168,Logistics,Vietnam,SME
COMP-02169,Education,Indonesia,SME
COMP-02170,Retail,South Africa,Enterprise
COMP-02171,Agriculture,Spain,Startup
COMP-02172,Technology,Kenya,Enterprise
COMP-02173,Agriculture,Thailand,Startup
COMP-02174,Consulting,Argentina,Startup
COMP-02175,Healthcare,Brazil,Startup
COMP-02176,Technology,India,SME
COMP-02177,Technology,South Africa,SME
COMP-02178,Healthcare,Thailand,Startup
COMP-02179,Technology,Sweden,SME
COMP-02180,Healthcare,UK,SME
COMP-02181,Education,Germany,Startup
COMP-02182,Logistics,Sweden,SME
COMP-02183,Technology,Colombia,Startup
COMP-02184,Consulting,Japan,Startup
COMP-02185,Technology,Poland,SME
COMP-02186,Retail,Nigeria,Enterprise
COMP-02187,Retail,Canada,Enterprise
COMP-02188,Healthcare,Colombia,Startup
COMP-02189,Technology,Nigeria,Startup
COMP-02190,Education,Argentina,SME
COMP-02191,Logistics,Colombia,SME
COMP-02192,Manufacturing,Canada,Enterprise
COMP-02193,Agriculture,USA,SME
COMP-02194,Retail,Canada,Enterprise
COMP-02195,Finance,USA,SME
COMP-02196,Finance,Poland,Startup
COMP-02197,Logistics,Malaysia,Startup
COMP-02198,Finance,Kenya,SME
COMP-02199,Agriculture,Malaysia,Startup
COMP-02200,Agriculture,Nigeria,Startup
COMP-02201,Finance,Kenya,Startup
COMP-02202,Consulting,India,SME
COMP-02203,Technology,Thailand,SME
COMP-02204,Technology,Nigeria,Enterprise
COMP-02205,Finance,Netherlands,Startup
COMP-02206,Healthcare,France,Startup
COMP-02207,Agriculture,China,Startup
COMP-02208,Manufacturing,New Zealand,SME
COMP-02209,Manufacturing,Nigeria,Startup
COMP-02210,Logistics,South Africa,SME
COMP-02211,Finance,Germany,Enterprise
COMP-02212,Technology,Germany,Startup
COMP-02213,Education,Poland,SME
COMP-02214,Retail,South Africa,Enterprise
COMP-02215,Retail,France,Startup
COMP-02216,Education,South Korea,SME
COMP-02217,Finance,Chile,Startup
COMP-02218,Technology,Indonesia,Startup
COMP-02219,Manufacturing,Kenya,Startup
COMP-02220,Agriculture,USA,Startup
COMP-02221,Manufacturing,Vietnam,Startup
COMP-02222,Consulting,Egypt,SME
COMP-02223,Agriculture,Spain,SME
COMP-02224,Retail,Sweden,SME
COMP-02225,Healthcare,Nigeria,Startup
COMP-02226,Finance,New Zealand,Enterprise
COMP-02227,Retail,Argentina,Startup
COMP-02228,Consulting,China,Startup
COMP-02229,Healthcare,India,SME
COMP-02230,Manufacturing,Singapore,Enterprise
COMP-02231,Technology,New Zealand,SME
COMP-02232,Manufacturing,USA,Startup
COMP-02233,Retail,Australia,Startup
COMP-02234,Finance,Philippines,SME
COMP-02235,Healthcare,Argentina,Startup
COMP-02236,Logistics,UK,Startup
COMP-02237,Healthcare,Colombia,Startup
COMP-02238,Retail,Australia,Startup
COMP-02239,Finance,Indonesia,SME
COMP-02240,Technology,Sweden,SME
COMP-02241,Consulting,Japan,SME
COMP-02242,Healthcare,Sweden,SME
COMP-02243,Education,Sweden,Enterprise
COMP-02244,Healthcare,Philippines,Startup
COMP-02245,Technology,Egypt,Startup
COMP-02246,Retail,South Africa,SME
COMP-02247,Healthcare,Malaysia,Enterprise
COMP-02248,Finance,Malaysia,SME
COMP-02249,Logistics,Thailand,SME
COMP-02250,Logistics,Egypt,Startup
COMP-02251,Manufacturing,Sweden,Enterprise
COMP-02252,Manufacturing,Italy,Enterprise
COMP-02253,Technology,Egypt,SME
COMP-02254,Finance,Philippines,Startup
COMP-02255,Finance,France,Enterprise
COMP-02256,Consulting,South Korea,Enterprise
COMP-02257,Consulting,Indonesia,Startup
COMP-02258,Agriculture,South Korea,SME
COMP-02259,Manufacturing,Nigeria,SME
COMP-02260,Education,Indonesia,Startup
COMP-02261,Finance,USA,SME
COMP-02262,Education,Sweden,SME
COMP-02263,Technology,Brazil,Startup
COMP-02264,Consulting,Argentina,Startup
COMP-02265,Healthcare,Egypt,SME
COMP-02266,Manufacturing,Singapore,SME
COMP-02267,Retail,Chile,Startup
COMP-02268,Retail,China,SME
COMP-02269,Education,USA,SME
COMP-02270,Logistics,Australia,Startup
COMP-02271,Education,Poland,SME
COMP-02272,Retail,Malaysia,Startup
COMP-02273,Manufacturing,Nigeria,SME
COMP-02274,Education,India,SME
COMP-02275,Agriculture,New Zealand,Startup
COMP-02276,Education,UK,Enterprise
COMP-02277,Healthcare,Canada,SME
COMP-02278,Healthcare,Thailand,Startup
COMP-02279,Education,South Africa,SME
COMP-02280,Finance,Spain,Enterprise
COMP-02281,Manufacturing,Colombia,SME
COMP-02282,Consulting,Chile,SME
COMP-02283,Finance,Spain,SME
COMP-02284,Healthcare,Vietnam,Enterprise
COMP-02285,Education,Germany,Startup
COMP-02286,Healthcare,Vietnam,SME
COMP-02287,Manufacturing,Chile,Startup
COMP-02288,Manufacturing,Australia,Enterprise
COMP-02289,Healthcare,Nigeria,SME
COMP-02290,Education,Australia,SME
COMP-02291,Technology,Singapore,Enterprise
COMP-02292,Technology,Netherlands,SME
COMP-02293,Healthcare,UK,Enterprise
COMP-02294,Finance,France,Startup
COMP-02295,Retail,Vietnam,Enterprise
COMP-02296,Consulting,South Korea,Startup
COMP-02297,Consulting,France,SME
COMP-02298,Retail,Colombia,SME
COMP-02299,Education,Germany,Startup
COMP-02300,Technology,Kenya,Enterprise
COMP-02301,Consulting,South Korea,SME
COMP-02302,Manufacturing,Nigeria,SME
COMP-02303,Healthcare,Chile,SME
COMP-02304,Manufacturing,Singapore,SME
COMP-02305,Healthcare,Nigeria,Startup
COMP-02306,Healthcare,Spain,SME
COMP-02307,Retail,South Africa,Enterprise
COMP-02308,Logistics,Poland,Startup
COMP-02309,Retail,New Zealand,Startup
COMP-02310,Finance,Netherlands,SME
COMP-02311,Consulting,Chile,Enterprise
COMP-02312,Logistics,Netherlands,SME
COMP-02313,Finance,India,Startup
COMP-02314,Manufacturing,China,SME
COMP-02315,Finance,Canada,SME
COMP-02316,Education,France,Enterprise
COMP-02317,Healthcare,Netherlands,SME
COMP-02318,Manufacturing,USA,Startup
COMP-02319,Retail,France,SME
COMP-02320,Consulting,France,Enterprise
COMP-02321,Technology,Vietnam,SME
COMP-02322,Healthcare,Indonesia,SME
COMP-02323,Logistics,South Africa,Enterprise
COMP-02324,Consulting,France,SME
COMP-02325,Agriculture,New Zealand,SME
COMP-02326,Retail,Colombia,SME
COMP-02327,Retail,Argentina,Startup
COMP-02328,Manufacturing,Japan,Startup
COMP-02329,Manufacturing,China,Startup
COMP-02330,Technology,Brazil,Startup
COMP-02331,Finance,Nigeria,SME
COMP-02332,Consulting,USA,Startup
COMP-02333,Technology,Argentina,Enterprise
COMP-02334,Education,Vietnam,Startup
COMP-02335,Healthcare,Malaysia,SME
COMP-02336,Manufacturing,New Zealand,Enterprise
COMP-02337,Education,Chile,SME
COMP-02338,Logistics,China,Startup
COMP-02339,Technology,Poland,Startup
COMP-02340,Consulting,Germany,Enterprise
COMP-02341,Finance,Colombia,Enterprise
COMP-02342,Consulting,Poland,Enterprise
COMP-02343,Finance,Australia,SME
COMP-02344,Retail,France,Enterprise
COMP-02345,Logistics,France,SME
COMP-02346,Finance,Egypt,SME
COMP-02347,Manufacturing,New Zealand,Startup
COMP-02348,Consulting,Germany,SME
COMP-02349,Technology,Italy,SME
COMP-02350,Retail,Chile,SME
COMP-02351,Manufacturing,Sweden,Enterprise
COMP-02352,Finance,Thailand,SME
COMP-02353,Retail,Poland,Enterprise
COMP-02354,Logistics,Thailand,Startup
COMP-02355,Agriculture,Nigeria,Startup
COMP-02356,Technology,Brazil,Startup
COMP-02357,Logistics,Brazil,SME
COMP-02358,Education,Netherlands,Startup
COMP-02359,Retail,Spain,SME
COMP-02360,Technology,Indonesia,SME
COMP-02361,Consulting,Colombia,Startup
COMP-02362,Healthcare,South Korea,SME
COMP-02363,Logistics,Indonesia,SME
COMP-02364,Consulting,China,Enterprise
COMP-02365,Manufacturing,Egypt,SME
COMP-02366,Finance,France,SME
COMP-02367,Healthcare,France,Enterprise
COMP-02368,Healthcare,China,Startup
COMP-02369,Retail,China,Enterprise
COMP-02370,Technology,Brazil,Startup
COMP-02371,Consulting,South Africa,SME
COMP-02372,Education,Malaysia,SME
COMP-02373,Agriculture,Egypt,SME
COMP-02374,Healthcare,Nigeria,Enterprise
COMP-02375,Healthcare,Chile,SME
COMP-02376,Healthcare,China,SME
COMP-02377,Logistics,Vietnam,Startup
COMP-02378,Healthcare,South Korea,SME
COMP-02379,Healthcare,UK,Enterprise
COMP-02380,Finance,Kenya,SME
COMP-02381,Finance,Malaysia,Enterprise
COMP-02382,Education,Egypt,Enterprise
COMP-02383,Manufacturing,South Africa,SME
COMP-02384,Agriculture,New Zealand,SME
COMP-02385,Technology,New Zealand,Enterprise
COMP-02386,Technology,Chile,Startup
COMP-02387,Healthcare,Australia,Enterprise
COMP-02388,Consulting,India,SME
COMP-02389,Finance,Colombia,Startup
COMP-02390,Agriculture,Egypt,Startup
COMP-02391,Education,Poland,SME
COMP-02392,Technology,Germany,Startup
COMP-02393,Retail,UK,SME
COMP-02394,Technology,South Africa,SME
COMP-02395,Retail,Canada,Startup
COMP-02396,Agriculture,Canada,SME
COMP-02397,Retail,Canada,Enterprise
COMP-02398,Technology,South Africa,SME
COMP-02399,Technology,Malaysia,Startup
COMP-02400,Finance,Netherlands,Enterprise
COMP-02401,Education,France,Startup
COMP-02402,Logistics,Philippines,Enterprise
COMP-02403,Healthcare,Vietnam,Startup
COMP-02404,Agriculture,Vietnam,SME
COMP-02405,Manufacturing,Philippines,Startup
COMP-02406,Agriculture,Chile,SME
COMP-02407,Finance,Australia,Startup
COMP-02408,Agriculture,Colombia,Startup
COMP-02409,Technology,Vietnam,Startup
COMP-02410,Logistics,Chile,SME
COMP-02411,Manufacturing,UK,SME
COMP-02412,Finance,Japan,Startup
COMP-02413,Retail,South Korea,SME
COMP-02414,Technology,UK,Enterprise
COMP-02415,Retail,Indonesia,SME
COMP-02416,Agriculture,Thailand,SME
COMP-02417,Agriculture,Indonesia,Startup
COMP-02418,Technology,Malaysia,Startup
COMP-02419,Agriculture,Kenya,SME
COMP-02420,Retail,Poland,SME
COMP-02421,Consulting,Egypt,SME
COMP-02422,Technology,Indonesia,Enterprise
COMP-02423,Consulting,USA,Startup
COMP-02424,Consulting,UK,SME
COMP-02425,Healthcare,Argentina,SME
COMP-02426,Technology,Japan,Startup
COMP-02427,Education,Colombia,Enterprise
COMP-02428,Consulting,Germany,Enterprise
COMP-02429,Healthcare,Sweden,Startup
COMP-02430,Manufacturing,UK,Enterprise
COMP-02431,Finance,Indonesia,SME
COMP-02432,Healthcare,Philippines,SME
COMP-02433,Manufacturing,Nigeria,SME
COMP-02434,Education,Indonesia,SME
COMP-02435,Education,Indonesia,Enterprise
COMP-02436,Manufacturing,Singapore,Startup
COMP-02437,Technology,Indonesia,Startup
COMP-02438,Finance,USA,Enterprise
COMP-02439,Technology,Germany,Startup
COMP-02440,Retail,Netherlands,Startup
COMP-02441,Healthcare,France,SME
COMP-02442,Healthcare,South Africa,SME
COMP-02443,Technology,South Africa,SME
COMP-02444,Retail,Poland,SME
COMP-02445,Education,Italy,SME
COMP-02446,Manufacturing,Thailand,Enterprise
COMP-02447,Manufacturing,Canada,Enterprise
COMP-02448,Consulting,UK,Enterprise
COMP-02449,Healthcare,Japan,Startup
COMP-02450,Retail,Netherlands,Startup
COMP-02451,Manufacturing,Poland,Enterprise
COMP-02452,Logistics,South Korea,Startup
COMP-02453,Technology,Indonesia,SME
COMP-02454,Agriculture,Indonesia,SME
COMP-02455,Education,Philippines,SME
COMP-02456,Retail,Netherlands,SME
COMP-02457,Retail,Indonesia,SME
COMP-02458,Manufacturing,Argentina,Startup
COMP-02459,Healthcare,India,Enterprise
COMP-02460,Technology,France,SME
COMP-02461,Logistics,Colombia,Startup
COMP-02462,Manufacturing,Brazil,SME
COMP-02463,Healthcare,China,Startup
COMP-02464,Consulting,Canada,SME
COMP-02465,Education,Brazil,Startup
COMP-02466,Healthcare,Chile,Startup
COMP-02467,Technology,India,Startup
COMP-02468,Finance,Canada,SME
COMP-02469,Retail,Philippines,Enterprise
COMP-02470,Manufacturing,USA,SME
COMP-02471,Education,India,SME
COMP-02472,Healthcare,Philippines,SME
COMP-02473,Technology,Chile,SME
COMP-02474,Education,Vietnam,Startup
COMP-02475,Agriculture,Netherlands,SME
COMP-02476,Manufacturing,South Korea,Startup
COMP-02477,Finance,Nigeria,SME
COMP-02478,Technology,Sweden,Enterprise
COMP-02479,Healthcare,Philippines,Startup
COMP-02480,Retail,Colombia,Startup
COMP-02481,Consulting,Philippines,SME
COMP-02482,Technology,Germany,Startup
COMP-02483,Manufacturing,South Korea,SME
COMP-02484,Finance,Brazil,SME
COMP-02485,Logistics,Poland,SME
COMP-02486,Retail,Sweden,SME
COMP-02487,Retail,Vietnam,Startup
COMP-02488,Retail,Netherlands,SME
COMP-02489,Logistics,Vietnam,SME
COMP-02490,Logistics,Sweden,SME
COMP-02491,Education,Singapore,Enterprise
COMP-02492,Finance,Nigeria,SME
COMP-02493,Manufacturing,South Korea,SME
COMP-02494,Consulting,Canada,SME
COMP-02495,Manufacturing,France,Startup
COMP-02496,Finance,South Africa,SME
COMP-02497,Healthcare,India,SME
COMP-02498,Logistics,Brazil,Enterprise
COMP-02499,Finance,Kenya,SME
COMP-02500,Healthcare,Argentina,Startup
COMP-02501,Manufacturing,UK,SME
COMP-02502,Finance,Nigeria,Startup
COMP-02503,Logistics,Thailand,SME
COMP-02504,Consulting,Australia,SME
COMP-02505,Technology,France,Startup
COMP-02506,Technology,Italy,SME
COMP-02507,Education,Egypt,Startup
COMP-02508,Technology,Nigeria,SME
COMP-02509,Technology,Germany,Enterprise
COMP-02510,Healthcare,Germany,Startup
COMP-02511,Logistics,China,SME
COMP-02512,Education,Japan,Enterprise
COMP-02513,Consulting,France,SME
COMP-02514,Finance,Vietnam,SME
COMP-02515,Consulting,Kenya,SME
COMP-02516,Manufacturing,Vietnam,SME
COMP-02517,Finance,Spain,Enterprise
COMP-02518,Manufacturing,India,SME
COMP-02519,Healthcare,Japan,SME
COMP-02520,Agriculture,New Zealand,SME
COMP-02521,Retail,Netherlands,Startup
COMP-02522,Finance,South Korea,Startup
COMP-02523,Finance,Indonesia,SME
COMP-02524,Manufacturing,UK,SME
COMP-02525,Healthcare,Argentina,SME
COMP-02526,Finance,Nigeria,Startup
COMP-02527,Consulting,Chile,Startup
COMP-02528,Healthcare,Brazil,Startup
COMP-02529,Consulting,Kenya,SME
COMP-02530,Agriculture,Canada,SME
COMP-02531,Education,Spain,SME
COMP-02532,Finance,Brazil,SME
COMP-02533,Consulting,Nigeria,Startup
COMP-02534,Education,Spain,SME
COMP-02535,Logistics,New Zealand,SME
COMP-02536,Consulting,New Zealand,Enterprise
COMP-02537,Finance,Kenya,Startup
COMP-02538,Agriculture,Egypt,Startup
COMP-02539,Logistics,Brazil,Enterprise
COMP-02540,Healthcare,Brazil,Enterprise
COMP-02541,Retail,Egypt,Startup
COMP-02542,Technology,Indonesia,SME
COMP-02543,Retail,Kenya,SME
COMP-02544,Healthcare,New Zealand,SME
COMP-02545,Logistics,Chile,Enterprise
COMP-02546,Finance,South Korea,Startup
COMP-02547,Manufacturing,Colombia,Enterprise
COMP-02548,Healthcare,South Africa,SME
COMP-02549,Technology,Brazil,SME
COMP-02550,Retail,USA,SME
COMP-02551,Retail,India,SME
COMP-02552,Manufacturing,Spain,Startup
COMP-02553,Manufacturing,Kenya,Enterprise
COMP-02554,Education,Malaysia,Startup
COMP-02555,Education,India,SME
COMP-02556,Retail,France,Enterprise
COMP-02557,Finance,Kenya,SME
COMP-02558,Healthcare,Germany,Startup
COMP-02559,Retail,Australia,Startup
COMP-02560,Healthcare,Philippines,Enterprise
COMP-02561,Finance,New Zealand,Enterprise
COMP-02562,Manufacturing,Spain,SME
COMP-02563,Logistics,Sweden,Enterprise
COMP-02564,Finance,Canada,Enterprise
COMP-02565,Retail,Italy,SME
COMP-02566,Finance,Netherlands,Enterprise
COMP-02567,Consulting,Chile,Startup
COMP-02568,Manufacturing,New Zealand,SME
COMP-02569,Retail,UK,SME
COMP-02570,Finance,Egypt,Startup
COMP-02571,Agriculture,Colombia,Startup
COMP-02572,Retail,Egypt,Startup
COMP-02573,Finance,Kenya,Startup
COMP-02574,Healthcare,South Korea,SME
COMP-02575,Finance,USA,SME
COMP-02576,Healthcare,Malaysia,Startup
COMP-02577,Retail,Philippines,Startup
COMP-02578,Education,USA,SME
COMP-02579,Retail,Chile,Enterprise
COMP-02580,Healthcare,Japan,Startup
COMP-02581,Education,Italy,SME
COMP-02582,Technology,Canada,SME
COMP-02583,Healthcare,New Zealand,Startup
COMP-02584,Healthcare,Argentina,SME
COMP-02585,Consulting,Colombia,SME
COMP-02586,Agriculture,Vietnam,Startup
COMP-02587,Manufacturing,Japan,Startup
COMP-02588,Education,Australia,Startup
COMP-02589,Manufacturing,Italy,SME
COMP-02590,Finance,India,SME
COMP-02591,Logistics,India,Startup
COMP-02592,Education,Italy,SME
COMP-02593,Technology,France,Startup
COMP-02594,Retail,Italy,Enterprise
COMP-02595,Agriculture,Poland,Enterprise
COMP-02596,Logistics,Kenya,Startup
COMP-02597,Agriculture,India,Startup
COMP-02598,Retail,Colombia,Startup
COMP-02599,Consulting,France,SME
COMP-02600,Manufacturing,Brazil,Enterprise
COMP-02601,Agriculture,France,Startup
COMP-02602,Technology,Indonesia,Startup
COMP-02603,Finance,South Korea,SME
COMP-02604,Technology,Indonesia,Enterprise
COMP-02605,Technology,Chile,Startup
COMP-02606,Manufacturing,UK,SME
COMP-02607,Logistics,UK,Enterprise
COMP-02608,Healthcare,Poland,Startup
COMP-02609,Finance,Vietnam,Startup
COMP-02610,Logistics,Argentina,SME
COMP-02611,Manufacturing,USA,SME
COMP-02612,Manufacturing,South Korea,SME
COMP-02613,Consulting,Indonesia,Startup
COMP-02614,Education,USA,Enterprise
COMP-02615,Healthcare,UK,Enterprise
COMP-02616,Healthcare,UK,SME
COMP-02617,Logistics,Germany,Startup
COMP-02618,Retail,Indonesia,SME
COMP-02619,Retail,Malaysia,Enterprise
COMP-02620,Education,Canada,Startup
COMP-02621,Education,India,Enterprise
COMP-02622,Consulting,New Zealand,Enterprise
COMP-02623,Consulting,Sweden,SME
COMP-02624,Logistics,Poland,Enterprise
COMP-02625,Healthcare,Germany,Startup
COMP-02626,Manufacturing,Germany,SME
COMP-02627,Healthcare,South Africa,Startup
COMP-02628,Logistics,Egypt,Startup
COMP-02629,Finance,Japan,SME
COMP-02630,Healthcare,Brazil,SME
COMP-02631,Finance,Nigeria,Startup
COMP-02632,Retail,Poland,Enterprise
COMP-02633,Logistics,China,SME
COMP-02634,Education,Vietnam,Enterprise
COMP-02635,Finance,Japan,SME
COMP-02636,Retail,South Korea,SME
COMP-02637,Technology,China,SME
COMP-02638,Manufacturing,South Korea,SME
COMP-02639,Technology,Singapore,SME
COMP-02640,Education,Chile,SME
COMP-02641,Finance,Brazil,SME
COMP-02642,Education,Singapore,Startup
COMP-02643,Retail,Indonesia,Enterprise
COMP-02644,Healthcare,Argentina,Enterprise
COMP-02645,Logistics,Vietnam,Enterprise
COMP-02646,Retail,Thailand,SME
COMP-02647,Technology,UK,Startup
COMP-02648,Manufacturing,Singapore,SME
COMP-02649,Education,Italy,SME
COMP-02650,Healthcare,South Africa,SME
COMP-02651,Retail,Argentina,Startup
COMP-02652,Retail,Kenya,SME
COMP-02653,Healthcare,Australia,Startup
COMP-02654,Education,Colombia,Startup
COMP-02655,Retail,Malaysia,SME
COMP-02656,Agriculture,New Zealand,Startup
COMP-02657,Logistics,Netherlands,Startup
COMP-02658,Technology,Italy,Enterprise
COMP-02659,Logistics,Thailand,Startup
COMP-02660,Technology,USA,SME
COMP-02661,Finance,Chile,SME
COMP-02662,Retail,Colombia,SME
COMP-02663,Manufacturing,Malaysia,SME
COMP-02664,Agriculture,Chile,SME
COMP-02665,Education,Japan,SME
COMP-02666,Agriculture,France,Startup
COMP-02667,Technology,USA,Startup
COMP-02668,Education,USA,Startup
COMP-02669,Finance,Brazil,SME
COMP-02670,Finance,Egypt,Enterprise
COMP-02671,Agriculture,Poland,Startup
COMP-02672,Agriculture,South Korea,Startup
COMP-02673,Technology,France,Startup
COMP-02674,Agriculture,Indonesia,SME
COMP-02675,Retail,Philippines,Enterprise
COMP-02676,Finance,Kenya,Startup
COMP-02677,Logistics,USA,Startup
COMP-02678,Technology,South Korea,Enterprise
COMP-02679,Consulting,Colombia,Enterprise
COMP-02680,Manufacturing,Poland,SME
COMP-02681,Technology,Vietnam,SME
COMP-02682,Manufacturing,Argentina,SME
COMP-02683,Logistics,Spain,Enterprise
COMP-02684,Education,South Korea,SME
COMP-02685,Manufacturing,Italy,SME
COMP-02686,Logistics,Indonesia,SME
COMP-02687,Technology,Brazil,SME
COMP-02688,Healthcare,USA,SME
COMP-02689,Finance,Indonesia,SME
COMP-02690,Healthcare,Spain,Startup
COMP-02691,Manufacturing,New Zealand,SME
COMP-02692,Manufacturing,Argentina,Enterprise
COMP-02693,Retail,Colombia,Enterprise
COMP-02694,Education,Kenya,Enterprise
COMP-02695,Consulting,China,SME
COMP-02696,Agriculture,Egypt,SME
COMP-02697,Finance,Chile,Startup
COMP-02698,Agriculture,France,SME
COMP-02699,Finance,Indonesia,Startup
COMP-02700,Technology,Indonesia,SME
COMP-02701,Healthcare,Canada,Startup
COMP-02702,Consulting,Italy,Startup
COMP-02703,Healthcare,Kenya,Startup
COMP-02704,Logistics,Nigeria,SME
COMP-02705,Technology,Malaysia,SME
COMP-02706,Finance,Indonesia,SME
COMP-02707,Finance,China,Startup
COMP-02708,Agriculture,Thailand,SME
COMP-02709,Finance,Chile,Startup
COMP-02710,Logistics,UK,SME
COMP-02711,Education,Singapore,Enterprise
COMP-02712,Agriculture,South Africa,Enterprise
COMP-02713,Technology,Malaysia,Startup
COMP-02714,Manufacturing,UK,Enterprise
COMP-02715,Logistics,UK,Startup
COMP-02716,Finance,Sweden,Startup
COMP-02717,Consulting,Poland,Startup
COMP-02718,Education,Indonesia,SME
COMP-02719,Agriculture,Brazil,Startup
COMP-02720,Healthcare,UK,Enterprise
COMP-02721,Logistics,South Korea,SME
COMP-02722,Agriculture,Kenya,Startup
COMP-02723,Agriculture,Vietnam,Startup
COMP-02724,Finance,Chile,Startup
COMP-02725,Agriculture,Argentina,Startup
COMP-02726,Finance,Vietnam,SME
COMP-02727,Retail,Nigeria,Startup
COMP-02728,Retail,Australia,Enterprise
COMP-02729,Retail,Nigeria,Enterprise
COMP-02730,Education,Singapore,Enterprise
COMP-02731,Finance,Nigeria,Startup
COMP-02732,Manufacturing,India,Startup
COMP-02733,Healthcare,Netherlands,Enterprise
COMP-02734,Retail,Canada,SME
COMP-02735,Education,Australia,SME
COMP-02736,Manufacturing,Chile,Enterprise
COMP-02737,Agriculture,Poland,Enterprise
COMP-02738,Retail,Chile,Enterprise
COMP-02739,Manufacturing,Colombia,Startup
COMP-02740,Healthcare,Kenya,Startup
COMP-02741,Healthcare,New Zealand,SME
COMP-02742,Finance,Brazil,SME
COMP-02743,Finance,Nigeria,SME
COMP-02744,Manufacturing,China,SME
COMP-02745,Logistics,Japan,SME
COMP-02746,Agriculture,Germany,Enterprise
COMP-02747,Technology,Colombia,Startup
COMP-02748,Education,Vietnam,Enterprise
COMP-02749,Consulting,Germany,Startup
COMP-02750,Manufacturing,India,Startup
COMP-02751,Agriculture,USA,Startup
COMP-02752,Logistics,Italy,SME
COMP-02753,Finance,Colombia,SME
COMP-02754,Retail,Colombia,SME
