response_id,company_id,survey_year,quarter,productivity_change_percent,revenue_growth_percent,cost_reduction_percent,innovation_score,customer_satisfaction
56710,COMP-03545,2024,Q2,8.8,8.78,5.13,48,5.37
56711,COMP-03545,2024,Q3,5.59,5.22,2.22,40,5.75
56712,COMP-03545,2024,Q4,5.72,4.05,6.77,56,4.59
56713,COMP-03545,2025,Q1,2.07,3.58,0.0,54,4.42
56714,COMP-03545,2025,Q2,1.79,4.0,0.0,46,4.23
56715,COMP-03545,2025,Q3,4.86,0.15,0.29,47,3.68
56716,COMP-03545,2025,Q4,0.0,-5.0,2.02,42,3.11
56717,COMP-03545,2026,Q1,0.0,-3.27,3.79,53,3.74
56718,COMP-03545,2026,Q2,3.08,5.28,7.43,61,4.29
56719,COMP-03545,2026,Q3,7.33,-1.03,4.86,58,5.38
56720,COMP-03545,2026,Q4,5.65,3.76,6.7,45,4.34
56721,COMP-03546,2023,Q1,7.56,3.61,8.08,60,6.6
56722,COMP-03546,2023,Q2,5.42,9.22,0.0,48,4.93
56723,COMP-03546,2023,Q3,8.81,2.95,9.04,47,4.67
56724,COMP-03546,2023,Q4,14.16,7.17,12.51,66,5.21
56725,COMP-03546,2024,Q1,4.57,5.02,0.47,56,5.27
56726,COMP-03546,2024,Q2,12.13,7.4,4.02,58,5.84
56727,COMP-03546,2024,Q3,12.24,-3.56,2.42,51,5.38
56728,COMP-03546,2024,Q4,14.89,3.25,9.08,60,5.12
56729,COMP-03546,2025,Q1,8.05,8.44,7.14,48,5.29
56730,COMP-03546,2025,Q2,17.29,8.83,7.23,53,4.07
56731,COMP-03546,2025,Q3,10.75,4.98,3.6,68,5.09
56732,COMP-03546,2025,Q4,0.0,-5.0,7.29,45,5.03
56733,COMP-03546,2026,Q1,9.28,-2.81,3.03,58,5.61
56734,COMP-03546,2026,Q2,4.27,4.08,7.03,67,4.05
56735,COMP-03546,2026,Q3,14.71,3.57,7.39,61,4.64
56736,COMP-03546,2026,Q4,11.75,15.16,11.9,55,6.65
56737,COMP-03547,2023,Q1,0.0,9.63,7.75,59,5.84
56738,COMP-03547,2023,Q2,8.41,6.53,2.42,56,5.75
56739,COMP-03547,2023,Q3,12.52,4.4,7.56,62,5.14
56740,COMP-03547,2023,Q4,8.78,5.89,7.44,63,5.39
56741,COMP-03547,2024,Q1,7.45,-3.06,3.51,42,3.69
56742,COMP-03547,2024,Q2,22.0,16.79,10.39,81,5.99
56743,COMP-03547,2024,Q3,22.77,12.94,4.25,61,6.82
56744,COMP-03547,2024,Q4,7.93,6.44,4.23,60,6.54
56745,COMP-03547,2025,Q1,10.87,4.05,2.99,40,5.73
56746,COMP-03547,2025,Q2,11.99,2.33,10.1,64,5.87
56747,COMP-03547,2025,Q3,6.11,-1.36,3.77,54,5.27
56749,COMP-03547,2026,Q1,9.99,4.27,9.59,61,5.82
56750,COMP-03547,2026,Q2,9.13,13.67,0.0,64,6.2
56751,COMP-03547,2026,Q3,21.19,13.22,12.74,73,6.71
56752,COMP-03547,2026,Q4,8.93,-5.0,6.25,56,5.36
56753,COMP-03548,2023,Q1,4.53,2.87,3.58,57,6.2
56754,COMP-03548,2023,Q2,8.12,3.54,8.03,61,4.81
56756,COMP-03548,2023,Q4,7.78,9.06,4.9,58,5.45
56757,COMP-03548,2024,Q1,7.62,4.63,7.11,41,4.88
56758,COMP-03548,2024,Q2,7.17,-0.46,4.35,58,4.9
56759,COMP-03548,2024,Q3,4.34,8.91,2.67,50,4.73
56761,COMP-03548,2025,Q1,4.58,4.76,3.92,54,5.38
56762,COMP-03548,2025,Q2,7.57,12.95,2.68,64,6.18
56763,COMP-03548,2025,Q3,10.14,2.95,7.85,52,5.0
56764,COMP-03548,2025,Q4,15.27,7.58,10.32,58,4.64
56765,COMP-03548,2026,Q1,4.98,-0.99,10.34,59,4.37
56766,COMP-03548,2026,Q2,8.7,4.06,3.46,56,5.37
56767,COMP-03548,2026,Q3,9.1,1.28,7.21,51,5.86
56768,COMP-03548,2026,Q4,3.8,-0.77,3.53,56,5.44
56769,COMP-03549,2023,Q1,7.41,5.73,5.61,59,4.96
56770,COMP-03549,2023,Q2,13.13,8.54,6.78,58,5.42
56771,COMP-03549,2023,Q3,9.99,6.65,2.68,55,4.94
56772,COMP-03549,2023,Q4,3.92,4.37,0.0,40,3.7
56773,COMP-03549,2024,Q1,12.58,3.76,1.95,56,6.49
56774,COMP-03549,2024,Q2,9.08,-0.08,3.66,46,5.03
56775,COMP-03549,2024,Q3,6.79,11.77,11.8,48,5.68
56776,COMP-03549,2024,Q4,7.41,8.49,0.43,55,3.2
56777,COMP-03549,2025,Q1,5.66,-1.88,2.32,59,5.58
56778,COMP-03549,2025,Q2,19.42,6.59,8.25,52,5.61
56779,COMP-03549,2025,Q3,18.72,12.95,5.25,67,6.44
56780,COMP-03549,2025,Q4,23.54,3.43,11.72,62,8.22
56781,COMP-03549,2026,Q1,15.28,9.11,0.0,62,7.13
56782,COMP-03549,2026,Q2,14.65,-4.17,3.38,51,4.68
56784,COMP-03549,2026,Q4,10.48,3.98,7.58,54,5.14
56785,COMP-03550,2023,Q1,8.82,13.61,8.88,44,7.15
56786,COMP-03550,2023,Q2,12.03,-0.94,10.11,57,6.2
56787,COMP-03550,2023,Q3,22.1,11.83,8.94,61,6.75
56788,COMP-03550,2023,Q4,7.43,4.01,3.05,49,4.95
56789,COMP-03550,2024,Q1,21.93,4.64,7.8,67,6.83
56790,COMP-03550,2024,Q2,11.3,10.37,7.88,54,6.17
56791,COMP-03550,2024,Q3,2.92,-4.62,7.87,67,3.75
56792,COMP-03550,2024,Q4,11.17,2.2,7.25,65,6.03
56794,COMP-03550,2025,Q2,14.43,0.66,11.38,63,6.8
56795,COMP-03550,2025,Q3,13.43,3.93,6.75,40,5.55
56796,COMP-03550,2025,Q4,10.65,12.44,3.16,64,6.45
56797,COMP-03550,2026,Q1,16.72,5.41,4.25,64,6.87
56798,COMP-03550,2026,Q2,15.46,4.09,0.72,55,5.88
56799,COMP-03550,2026,Q3,20.54,8.5,11.44,72,6.01
56800,COMP-03550,2026,Q4,9.22,3.99,6.08,48,4.84
56801,COMP-03551,2023,Q1,15.03,10.81,6.06,57,6.68
56802,COMP-03551,2023,Q2,7.47,-1.01,7.26,47,6.37
56803,COMP-03551,2023,Q3,14.22,3.69,4.4,62,5.25
56804,COMP-03551,2023,Q4,5.97,0.04,6.44,49,5.24
56805,COMP-03551,2024,Q1,11.46,-0.95,3.06,73,4.88
56806,COMP-03551,2024,Q2,22.32,14.49,5.53,51,6.13
56807,COMP-03551,2024,Q3,1.51,11.48,5.09,58,5.13
56808,COMP-03551,2024,Q4,12.23,11.29,4.88,62,3.9
56809,COMP-03551,2025,Q1,12.87,5.43,10.22,66,7.25
56811,COMP-03551,2025,Q3,20.36,11.81,2.56,66,7.15
56812,COMP-03551,2025,Q4,19.72,12.01,6.66,62,5.78
56813,COMP-03551,2026,Q1,15.79,16.33,3.34,68,6.4
56814,COMP-03551,2026,Q2,11.38,9.54,0.4,69,6.54
56815,COMP-03551,2026,Q3,11.82,7.78,0.0,72,5.37
56816,COMP-03551,2026,Q4,16.88,3.6,4.54,70,7.21
56817,COMP-03552,2023,Q1,10.6,2.23,8.36,44,4.29
56818,COMP-03552,2023,Q2,1.39,0.76,3.9,46,4.66
56819,COMP-03552,2023,Q3,13.47,11.48,5.69,50,5.69
56820,COMP-03552,2023,Q4,6.41,3.33,5.68,48,5.44
56821,COMP-03552,2024,Q1,15.88,5.56,5.49,70,6.15
56822,COMP-03552,2024,Q2,10.63,22.41,0.78,66,6.01
56823,COMP-03552,2024,Q3,15.69,16.76,1.03,66,6.71
56824,COMP-03552,2024,Q4,4.79,-3.26,1.55,47,4.72
56825,COMP-03552,2025,Q1,13.69,4.07,1.48,42,5.76
56826,COMP-03552,2025,Q2,18.79,15.53,5.07,59,7.67
56827,COMP-03552,2025,Q3,9.53,2.15,11.92,68,6.22
56828,COMP-03552,2025,Q4,15.21,9.5,9.28,66,5.88
56829,COMP-03552,2026,Q1,3.06,0.53,6.76,40,4.33
56830,COMP-03552,2026,Q2,10.07,3.68,0.0,59,5.33
56831,COMP-03552,2026,Q3,7.97,5.86,9.83,63,5.53
56832,COMP-03552,2026,Q4,0.0,2.65,6.06,49,4.82
56833,COMP-03553,2023,Q1,11.07,14.52,3.2,59,6.25
56834,COMP-03553,2023,Q2,5.95,-0.85,0.0,49,4.67
56835,COMP-03553,2023,Q3,7.4,6.35,6.03,40,7.14
56836,COMP-03553,2023,Q4,12.97,14.83,7.0,44,5.46
56837,COMP-03553,2024,Q1,2.34,1.27,0.0,52,4.03
56838,COMP-03553,2024,Q2,0.0,-5.0,4.69,41,6.06
56839,COMP-03553,2024,Q3,0.0,-1.78,4.46,57,2.86
56840,COMP-03553,2024,Q4,0.02,-1.45,0.0,40,5.21
56841,COMP-03553,2025,Q1,4.11,3.65,0.0,51,5.15
56842,COMP-03553,2025,Q2,8.72,7.22,4.84,40,6.31
56843,COMP-03553,2025,Q3,6.47,3.26,4.6,61,5.13
56844,COMP-03553,2025,Q4,1.45,-4.3,3.64,45,6.55
56845,COMP-03553,2026,Q1,5.19,-1.2,6.23,75,5.02
56846,COMP-03553,2026,Q2,12.04,3.56,1.27,55,4.39
56847,COMP-03553,2026,Q3,9.13,3.1,7.28,58,6.32
56848,COMP-03553,2026,Q4,1.05,2.54,0.0,71,4.42
56849,COMP-03554,2023,Q1,4.65,-2.03,5.63,63,5.41
56850,COMP-03554,2023,Q2,4.09,8.27,0.0,43,5.11
56851,COMP-03554,2023,Q3,9.76,0.51,7.63,48,4.62
56852,COMP-03554,2023,Q4,6.42,0.68,5.37,62,6.21
56853,COMP-03554,2024,Q1,4.95,0.57,3.13,47,3.61
56854,COMP-03554,2024,Q2,8.46,13.7,4.92,55,7.32
56855,COMP-03554,2024,Q3,10.36,6.93,0.0,50,4.78
56856,COMP-03554,2024,Q4,9.49,1.16,6.79,57,5.37
56857,COMP-03554,2025,Q1,8.15,2.5,1.25,57,5.58
56858,COMP-03554,2025,Q2,9.24,-0.6,8.22,53,5.38
56859,COMP-03554,2025,Q3,8.14,1.84,4.23,67,4.49
56860,COMP-03554,2025,Q4,14.63,12.95,5.59,42,6.59
56861,COMP-03554,2026,Q1,8.05,5.04,6.57,49,6.6
56862,COMP-03554,2026,Q2,9.84,-1.18,5.23,58,6.21
56863,COMP-03554,2026,Q3,17.79,5.19,14.99,61,6.34
56864,COMP-03554,2026,Q4,5.49,7.34,2.2,48,4.82
56865,COMP-03555,2023,Q1,8.19,2.58,0.0,61,5.35
56866,COMP-03555,2023,Q2,0.0,-0.48,0.0,65,4.43
56868,COMP-03555,2023,Q4,9.86,3.42,6.95,60,5.18
56869,COMP-03555,2024,Q1,11.78,2.11,5.05,71,6.52
56870,COMP-03555,2024,Q2,14.73,9.25,7.34,63,5.33
56871,COMP-03555,2024,Q3,6.99,3.71,9.13,68,3.92
56872,COMP-03555,2024,Q4,6.78,-5.0,4.69,44,4.75
56873,COMP-03555,2025,Q1,11.05,4.37,3.09,58,6.36
56874,COMP-03555,2025,Q2,11.4,5.47,6.25,61,5.01
56875,COMP-03555,2025,Q3,6.95,10.27,2.66,70,6.83
56876,COMP-03555,2025,Q4,14.17,10.83,7.6,50,6.48
56877,COMP-03555,2026,Q1,17.09,9.3,2.18,66,7.08
56878,COMP-03555,2026,Q2,17.47,4.72,3.52,63,5.11
56879,COMP-03555,2026,Q3,18.0,7.84,7.27,41,7.75
56880,COMP-03555,2026,Q4,7.38,2.22,3.28,65,5.41
56881,COMP-03556,2023,Q1,9.11,6.1,0.0,62,5.03
56882,COMP-03556,2023,Q2,6.09,1.66,0.0,45,5.58
56883,COMP-03556,2023,Q3,2.74,4.32,7.63,47,6.77
56884,COMP-03556,2023,Q4,14.34,5.42,1.21,64,5.65
56885,COMP-03556,2024,Q1,0.0,1.39,0.0,43,5.26
56886,COMP-03556,2024,Q2,4.4,-5.0,3.55,60,4.22
56888,COMP-03556,2024,Q4,2.77,1.24,0.0,65,5.2
56891,COMP-03556,2025,Q3,2.96,5.27,0.0,49,3.63
56892,COMP-03556,2025,Q4,11.54,6.07,2.69,68,5.18
56893,COMP-03556,2026,Q1,9.37,6.75,7.24,66,4.93
56894,COMP-03556,2026,Q2,14.1,-1.16,6.86,62,4.88
56895,COMP-03556,2026,Q3,3.16,-1.29,1.62,61,5.51
56896,COMP-03556,2026,Q4,0.93,4.5,7.13,40,5.68
56897,COMP-03557,2023,Q1,6.78,4.15,4.14,52,3.5
56898,COMP-03557,2023,Q2,10.61,6.73,6.37,57,5.88
56899,COMP-03557,2023,Q3,6.84,-3.79,0.0,47,3.61
56900,COMP-03557,2023,Q4,12.56,4.27,5.8,56,5.92
56901,COMP-03557,2024,Q1,5.58,9.91,4.3,41,4.17
56902,COMP-03557,2024,Q2,14.03,13.13,9.17,57,4.56
56903,COMP-03557,2024,Q3,8.75,1.77,0.55,41,5.12
56904,COMP-03557,2024,Q4,14.47,6.64,10.38,62,7.44
56905,COMP-03557,2025,Q1,1.76,-3.48,4.34,52,3.96
56906,COMP-03557,2025,Q2,6.02,3.9,2.06,49,4.34
56907,COMP-03557,2025,Q3,11.5,6.48,0.0,58,6.22
56908,COMP-03557,2025,Q4,11.88,6.9,7.27,50,4.33
56909,COMP-03557,2026,Q1,10.72,4.72,2.41,50,3.97
56910,COMP-03557,2026,Q2,3.31,-1.93,4.71,57,5.02
56911,COMP-03557,2026,Q3,0.0,4.93,0.0,42,3.38
56913,COMP-03558,2023,Q1,7.87,4.17,5.12,55,6.81
56914,COMP-03558,2023,Q2,13.02,6.9,6.74,51,5.52
56915,COMP-03558,2023,Q3,11.77,3.83,8.9,65,6.49
56916,COMP-03558,2023,Q4,20.08,7.81,4.14,72,6.38
56917,COMP-03558,2024,Q1,8.92,-1.21,2.75,63,4.57
56918,COMP-03558,2024,Q2,20.8,17.58,7.71,63,7.54
56919,COMP-03558,2024,Q3,7.44,-0.91,6.34,61,6.68
56920,COMP-03558,2024,Q4,24.07,16.93,1.7,74,6.12
56923,COMP-03558,2025,Q3,7.05,4.56,8.3,57,6.07
56924,COMP-03558,2025,Q4,11.96,13.05,10.71,67,7.44
56925,COMP-03558,2026,Q1,19.68,11.55,6.29,63,6.82
56926,COMP-03558,2026,Q2,16.64,7.27,0.0,60,6.12
56927,COMP-03558,2026,Q3,19.18,2.53,8.9,64,5.53
56928,COMP-03558,2026,Q4,7.94,3.4,7.26,48,4.36
56929,COMP-03559,2023,Q1,7.9,-0.51,3.44,61,6.15
56930,COMP-03559,2023,Q2,8.4,10.46,3.81,63,6.13
56931,COMP-03559,2023,Q3,7.32,9.52,0.86,47,3.89
56932,COMP-03559,2023,Q4,11.91,14.14,1.2,60,4.61
56933,COMP-03559,2024,Q1,21.87,9.88,4.65,66,7.01
56934,COMP-03559,2024,Q2,13.58,-0.7,2.12,60,5.49
56935,COMP-03559,2024,Q3,1.24,0.05,1.87,44,3.99
56936,COMP-03559,2024,Q4,22.66,13.26,0.0,51,7.42
56937,COMP-03559,2025,Q1,11.9,11.67,6.41,63,6.02
56938,COMP-03559,2025,Q2,14.26,1.74,6.17,68,6.06
56939,COMP-03559,2025,Q3,10.18,6.79,4.39,52,7.01
56940,COMP-03559,2025,Q4,12.05,18.7,4.51,61,7.18
56941,COMP-03559,2026,Q1,12.08,1.75,3.0,48,4.12
56942,COMP-03559,2026,Q2,11.69,10.18,6.61,57,6.44
56943,COMP-03559,2026,Q3,7.99,3.44,1.06,61,5.26
56944,COMP-03559,2026,Q4,6.22,6.66,4.39,64,4.81
56945,COMP-03560,2023,Q1,7.89,-5.0,4.23,55,4.92
56946,COMP-03560,2023,Q2,4.56,1.66,0.0,53,5.66
56947,COMP-03560,2023,Q3,0.11,-0.7,0.0,42,4.26
56948,COMP-03560,2023,Q4,10.61,3.01,4.65,58,5.33
56949,COMP-03560,2024,Q1,4.34,7.88,10.2,59,3.99
56950,COMP-03560,2024,Q2,8.62,8.59,5.62,59,4.25
56951,COMP-03560,2024,Q3,14.21,-1.15,3.0,67,6.88
56952,COMP-03560,2024,Q4,9.23,9.53,4.31,48,4.21
56953,COMP-03560,2025,Q1,4.71,-3.68,2.02,55,4.75
56954,COMP-03560,2025,Q2,24.16,10.91,8.43,54,6.85
56955,COMP-03560,2025,Q3,11.2,9.84,2.48,57,5.59
56956,COMP-03560,2025,Q4,4.04,5.81,2.73,55,6.05
56957,COMP-03560,2026,Q1,0.0,-0.46,1.6,56,4.28
56958,COMP-03560,2026,Q2,5.74,3.42,10.19,51,5.18
56960,COMP-03560,2026,Q4,10.16,4.32,0.0,54,6.88
56961,COMP-03561,2023,Q1,19.76,7.01,1.45,58,6.2
56962,COMP-03561,2023,Q2,10.2,10.31,3.37,49,5.46
56963,COMP-03561,2023,Q3,11.79,13.37,6.68,59,4.04
56964,COMP-03561,2023,Q4,15.2,15.08,2.91,57,5.6
56965,COMP-03561,2024,Q1,6.64,6.77,3.95,62,3.42
56966,COMP-03561,2024,Q2,8.08,3.67,5.16,57,4.92
56967,COMP-03561,2024,Q3,3.36,4.54,0.36,44,5.3
56968,COMP-03561,2024,Q4,5.66,1.13,4.42,54,4.64
56969,COMP-03561,2025,Q1,5.1,-5.0,1.23,46,4.94
56970,COMP-03561,2025,Q2,4.35,-0.22,3.5,66,5.08
56971,COMP-03561,2025,Q3,10.05,2.74,4.6,77,5.22
56972,COMP-03561,2025,Q4,4.95,-1.05,10.91,54,4.45
56973,COMP-03561,2026,Q1,11.83,2.4,3.71,60,6.66
56974,COMP-03561,2026,Q2,5.26,-1.79,1.77,60,6.04
56975,COMP-03561,2026,Q3,5.95,1.9,0.06,57,3.65
56976,COMP-03561,2026,Q4,10.86,-2.22,5.22,55,6.68
56977,COMP-03562,2023,Q1,8.3,8.74,10.0,57,4.28
56978,COMP-03562,2023,Q2,3.01,-1.15,4.42,58,3.3
56979,COMP-03562,2023,Q3,11.56,14.27,12.85,42,6.12
56980,COMP-03562,2023,Q4,6.49,-5.0,2.23,42,4.96
56981,COMP-03562,2024,Q1,12.44,2.33,1.16,65,6.37
56982,COMP-03562,2024,Q2,9.59,-5.0,10.44,55,5.15
56983,COMP-03562,2024,Q3,1.7,0.15,0.66,53,3.94
56984,COMP-03562,2024,Q4,0.0,1.89,0.0,62,3.43
56985,COMP-03562,2025,Q1,13.25,12.34,6.95,55,6.32
56987,COMP-03562,2025,Q3,0.0,6.65,1.51,67,3.45
56988,COMP-03562,2025,Q4,13.12,-3.26,1.67,48,6.31
56989,COMP-03562,2026,Q1,13.26,4.51,8.99,73,5.87
56990,COMP-03562,2026,Q2,16.21,4.47,3.3,56,5.79
56991,COMP-03562,2026,Q3,13.25,8.39,1.55,57,5.24
56992,COMP-03562,2026,Q4,3.77,-1.19,8.39,51,4.93
56993,COMP-03563,2023,Q1,12.47,5.03,4.16,56,6.17
56994,COMP-03563,2023,Q2,11.18,4.01,6.49,57,6.52
56995,COMP-03563,2023,Q3,10.43,8.94,10.82,49,5.23
56996,COMP-03563,2023,Q4,4.78,1.9,8.18,56,4.96
56997,COMP-03563,2024,Q1,13.34,10.22,3.87,61,4.85
56998,COMP-03563,2024,Q2,6.66,-0.32,0.0,55,5.74
56999,COMP-03563,2024,Q3,12.39,5.68,7.67,57,6.54
57000,COMP-03563,2024,Q4,13.11,18.24,6.91,68,5.89
57001,COMP-03563,2025,Q1,16.75,7.04,5.07,65,5.81
57002,COMP-03563,2025,Q2,8.84,10.02,1.35,55,4.51
57003,COMP-03563,2025,Q3,5.13,1.27,0.85,45,5.34
57004,COMP-03563,2025,Q4,9.76,10.09,8.21,63,5.48
57005,COMP-03563,2026,Q1,21.98,4.59,5.84,63,6.62
57006,COMP-03563,2026,Q2,8.06,8.43,7.59,70,6.66
57007,COMP-03563,2026,Q3,2.93,-5.0,4.88,52,5.46
57008,COMP-03563,2026,Q4,18.06,8.23,2.39,56,5.68
57009,COMP-03564,2023,Q1,2.54,2.62,4.79,43,5.17
57011,COMP-03564,2023,Q3,4.6,-1.2,11.14,58,5.11
57012,COMP-03564,2023,Q4,2.61,6.37,4.85,46,4.96
57013,COMP-03564,2024,Q1,9.9,5.09,0.0,56,5.09
57014,COMP-03564,2024,Q2,0.05,5.64,7.04,51,5.52
57016,COMP-03564,2024,Q4,6.13,5.98,4.74,40,5.55
57017,COMP-03564,2025,Q1,4.29,-0.62,2.3,41,4.27
57018,COMP-03564,2025,Q2,1.99,-5.0,0.73,42,5.81
57019,COMP-03564,2025,Q3,2.66,-5.0,1.01,46,5.36
57020,COMP-03564,2025,Q4,2.74,5.49,11.71,50,4.4
57021,COMP-03564,2026,Q1,0.0,0.64,0.0,44,5.23
57024,COMP-03564,2026,Q4,10.74,8.54,2.26,56,6.04
57025,COMP-03565,2023,Q1,10.41,2.04,7.15,40,6.64
57026,COMP-03565,2023,Q2,3.8,4.81,1.95,60,3.57
57027,COMP-03565,2023,Q3,0.0,-2.5,2.14,53,4.21
57028,COMP-03565,2023,Q4,11.74,-5.0,4.11,40,5.97
57029,COMP-03565,2024,Q1,7.79,1.02,2.8,54,6.26
57030,COMP-03565,2024,Q2,7.84,5.43,4.5,44,5.59
57031,COMP-03565,2024,Q3,10.81,0.55,4.54,41,6.44
57032,COMP-03565,2024,Q4,11.97,3.83,1.82,46,5.82
57033,COMP-03565,2025,Q1,9.37,3.58,0.0,40,5.9
57034,COMP-03565,2025,Q2,7.08,6.03,6.02,61,5.16
57035,COMP-03565,2025,Q3,8.7,-0.89,2.51,52,4.49
57036,COMP-03565,2025,Q4,12.81,3.18,8.61,52,4.24
57037,COMP-03565,2026,Q1,6.72,-4.25,6.54,54,4.87
57038,COMP-03565,2026,Q2,7.84,8.01,0.78,53,4.55
57039,COMP-03565,2026,Q3,12.35,6.91,4.96,62,5.56
57040,COMP-03565,2026,Q4,7.1,-4.02,1.53,51,3.52
57041,COMP-03566,2023,Q1,12.14,3.92,7.81,40,5.78
57042,COMP-03566,2023,Q2,11.67,2.7,7.82,54,3.17
57045,COMP-03566,2024,Q1,16.85,12.49,3.33,55,6.31
57046,COMP-03566,2024,Q2,14.18,7.2,13.4,66,5.61
57047,COMP-03566,2024,Q3,8.5,15.08,4.51,51,5.99
57048,COMP-03566,2024,Q4,25.69,13.67,10.24,52,7.83
57049,COMP-03566,2025,Q1,16.18,8.92,3.24,59,4.3
57050,COMP-03566,2025,Q2,2.46,0.5,5.71,50,5.2
57051,COMP-03566,2025,Q3,17.36,16.32,10.99,60,7.86
57052,COMP-03566,2025,Q4,19.08,13.52,8.94,61,6.52
57053,COMP-03566,2026,Q1,16.36,6.12,2.93,62,7.03
57054,COMP-03566,2026,Q2,13.28,5.53,9.3,48,5.99
57055,COMP-03566,2026,Q3,17.2,2.6,8.97,60,4.87
57056,COMP-03566,2026,Q4,13.38,6.79,7.77,71,6.62
57058,COMP-03567,2023,Q2,7.3,11.31,5.71,44,4.22
57059,COMP-03567,2023,Q3,10.56,2.6,7.28,61,5.63
57060,COMP-03567,2023,Q4,10.7,-2.58,4.93,52,5.44
57061,COMP-03567,2024,Q1,13.57,0.14,2.58,65,5.64
57062,COMP-03567,2024,Q2,23.81,11.49,5.37,56,4.89
57064,COMP-03567,2024,Q4,3.65,-2.33,4.67,40,2.81
57065,COMP-03567,2025,Q1,21.79,5.33,7.7,60,6.69
57066,COMP-03567,2025,Q2,13.58,9.55,7.99,53,6.4
57067,COMP-03567,2025,Q3,4.9,6.88,11.63,49,5.05
57068,COMP-03567,2025,Q4,8.99,0.3,4.63,59,6.51
57069,COMP-03567,2026,Q1,11.94,3.51,0.0,53,5.15
57070,COMP-03567,2026,Q2,0.0,9.17,3.26,57,5.25
57071,COMP-03567,2026,Q3,9.78,6.26,11.56,64,5.29
57072,COMP-03567,2026,Q4,8.84,15.47,5.36,71,7.08
57073,COMP-03568,2023,Q1,13.4,9.8,8.01,54,6.87
57074,COMP-03568,2023,Q2,13.56,8.61,9.68,55,5.65
57075,COMP-03568,2023,Q3,21.69,14.82,5.14,53,6.48
57076,COMP-03568,2023,Q4,5.28,9.31,1.06,58,6.26
57077,COMP-03568,2024,Q1,3.62,2.65,8.5,59,4.54
57078,COMP-03568,2024,Q2,20.14,7.2,6.82,74,6.24
57079,COMP-03568,2024,Q3,0.59,6.11,5.05,59,4.6
57080,COMP-03568,2024,Q4,7.79,7.52,10.88,57,3.92
57081,COMP-03568,2025,Q1,13.16,15.59,3.92,73,6.53
57082,COMP-03568,2025,Q2,16.79,5.42,4.7,64,6.7
57083,COMP-03568,2025,Q3,22.84,3.35,6.34,64,7.67
57084,COMP-03568,2025,Q4,10.3,9.71,6.2,52,6.0
57085,COMP-03568,2026,Q1,4.17,1.07,3.66,54,5.79
57086,COMP-03568,2026,Q2,10.33,5.63,0.0,54,3.55
57087,COMP-03568,2026,Q3,1.63,1.28,6.23,57,5.17
57088,COMP-03568,2026,Q4,13.8,7.15,7.54,56,5.41
57089,COMP-03569,2023,Q1,2.6,4.96,0.69,51,4.55
57091,COMP-03569,2023,Q3,21.89,6.83,9.91,46,7.22
57093,COMP-03569,2024,Q1,6.24,5.84,7.95,40,4.95
57094,COMP-03569,2024,Q2,7.6,0.63,2.05,44,6.2
57095,COMP-03569,2024,Q3,4.79,2.91,9.85,52,4.36
57096,COMP-03569,2024,Q4,19.44,8.36,5.41,46,6.31
57097,COMP-03569,2025,Q1,0.39,0.75,5.71,57,4.48
57098,COMP-03569,2025,Q2,6.85,1.79,2.07,45,3.75
57099,COMP-03569,2025,Q3,11.27,-5.0,7.63,40,6.34
57100,COMP-03569,2025,Q4,0.72,0.72,4.89,47,4.48
57101,COMP-03569,2026,Q1,4.29,6.47,3.34,61,4.56
57102,COMP-03569,2026,Q2,7.76,7.26,2.21,53,5.18
57103,COMP-03569,2026,Q3,6.13,3.52,3.35,45,5.39
57104,COMP-03569,2026,Q4,18.43,10.08,6.21,49,5.9
57106,COMP-03570,2023,Q2,0.45,1.05,0.92,40,4.63
57107,COMP-03570,2023,Q3,0.0,0.91,0.0,42,4.41
57108,COMP-03570,2023,Q4,10.0,8.05,0.0,62,7.82
57110,COMP-03570,2024,Q2,4.64,1.24,2.26,44,4.53
57111,COMP-03570,2024,Q3,1.34,2.35,4.5,40,2.68
57112,COMP-03570,2024,Q4,0.0,0.55,0.23,49,3.17
57113,COMP-03570,2025,Q1,4.24,6.58,7.79,53,5.95
57114,COMP-03570,2025,Q2,0.0,7.26,3.01,49,4.45
57115,COMP-03570,2025,Q3,3.43,-1.14,4.12,57,5.04
57116,COMP-03570,2025,Q4,3.34,1.14,2.59,49,5.18
57117,COMP-03570,2026,Q1,10.0,10.03,7.18,55,5.39
57118,COMP-03570,2026,Q2,5.91,-5.0,4.58,49,5.46
57119,COMP-03570,2026,Q3,5.37,-4.84,9.46,47,3.64
57120,COMP-03570,2026,Q4,10.67,19.87,5.1,64,7.25
57121,COMP-03571,2023,Q1,12.36,8.85,4.92,54,4.04
57122,COMP-03571,2023,Q2,11.19,6.47,1.82,68,6.74
57123,COMP-03571,2023,Q3,8.9,14.55,0.0,51,5.63
57124,COMP-03571,2023,Q4,10.01,6.35,5.7,68,7.86
57126,COMP-03571,2024,Q2,9.04,11.93,0.0,56,4.45
57127,COMP-03571,2024,Q3,11.6,-3.63,5.68,66,5.51
57128,COMP-03571,2024,Q4,8.68,-1.16,6.08,57,6.16
57129,COMP-03571,2025,Q1,21.55,9.4,4.53,64,6.67
57130,COMP-03571,2025,Q2,6.59,10.57,5.65,56,5.79
57131,COMP-03571,2025,Q3,15.76,8.18,9.06,68,6.6
57132,COMP-03571,2025,Q4,14.34,11.83,7.67,67,7.01
57133,COMP-03571,2026,Q1,14.1,0.03,7.36,51,7.6
